Dialog_ID,Type,Actor,Text,Label
hit:12280_conv:24560,utterance,listener,"Nice, it's like little kids can learn anything!",acknowledging
hit:12280_conv:24560,utterance,speaker,"Yeah, I just couldn't get over how well he was able to balance!",impressed
hit:12280_conv:24560,utterance,listener,"That's awesome, hope he goes far",encouraging
hit:3548_conv:7097,situation,none,I watched the UFC fights last night.  I didn't think it would happen but Dillishaw knocked out Corey again.,impressed
hit:3548_conv:7097,utterance,speaker,Did you watch the UFC fights last night,surprised
hit:3548_conv:7097,utterance,listener,Yes I love combat sports.,agreeing
hit:3548_conv:7097,utterance,speaker,I didn't think it would happen but to see Dillishaw get another knockout in first round was a surprise,surprised
hit:3548_conv:7097,utterance,listener,"Dillishaw is a warrior,  Do you think very highly of connor?",questioning
hit:5152_conv:10305,situation,none,it was impressive when lebron signed with the lakers,impressed
hit:5152_conv:10305,utterance,speaker,it was impressive when lebron signed with the lakers,impressed
hit:5152_conv:10305,utterance,listener,Why were you impressed,impressed
hit:5152_conv:10305,utterance,speaker,cause he had the stones to leave the cavs again.. which was the right move,neutral
hit:5152_conv:10305,utterance,listener,I am not sure it was,neutral
hit:5161_conv:10322,situation,none,"My friend doesn't know how to swim, and she just went in the pool with her life jacket with no care in the world.",impressed
hit:5161_conv:10322,utterance,speaker,"My friend doesn't know how to swim, and she just went in the pool with her life jacket with no care in the world.",impressed
hit:5161_conv:10322,utterance,listener,"That is amazing,  Is there a certain reason she cant swim,  she just never learned?",questioning
hit:5161_conv:10322,utterance,speaker,"Yea, she just never learned and wants to hang out with us when he go to the pool or beach.",neutral
hit:5161_conv:10322,utterance,listener,was her life jacket fancy?,questioning
hit:9968_conv:19936,situation,none,I was watching professional bowling the other day. I was amazed at how good the players are. They make getting strikes look so easy!,impressed
hit:9968_conv:19936,utterance,speaker,I was recently watching professional bowling and I was struck by how good the players are. They make getting strikes look so easy!,impressed
hit:9968_conv:19936,utterance,listener,"I know! Then you get to the bowling alley, try to do what they do, end up getting 3 gutter balls in a row, and fall flat on your butt to boot!",agreeing
hit:9968_conv:19936,utterance,speaker,"Sounds like me on a good day, lol. I guess I will never reach that level of play.",jealous
hit:9968_conv:19936,utterance,listener,"Me and you both, friend. We can always try and have a blast though! I'm sure if we keep at it we'll get a turkey in a century or two.",confident
hit:4203_conv:8407,situation,none,My sister graduated with an MBA,impressed
hit:4203_conv:8407,utterance,speaker,My sister graduated with an MBA.,impressed
hit:4203_conv:8407,utterance,listener,"that is awesome, what is she doing now?",questioning
hit:4203_conv:8407,utterance,speaker,Working at a company.,confident
hit:4203_conv:8407,utterance,listener,"well, good for her, that is an accomplishment for sure!",acknowledging
hit:3360_conv:6721,situation,none,I once saw a buddy of mine jump his bike over a car,impressed
hit:3360_conv:6721,utterance,speaker,Once a buddy of mine jumped his bike over a moving car,impressed
hit:3360_conv:6721,utterance,listener,Really? That is a crazy thing to do,surprised
hit:3360_conv:6721,utterance,speaker,I know he is the bravest person I know,trusting
hit:3360_conv:6721,utterance,listener,Did anything happen to him?,questioning
hit:1272_conv:2545,situation,none,"I was in awe of the driving ability of my old aunt, she's old but she still has it!",impressed
hit:1272_conv:2545,utterance,speaker,"I was in awe at the driving ability of my aunt, she's old but she still has it!",impressed
hit:1272_conv:2545,utterance,listener,Right on! That's cool to hear. Everyone likes to rag on older people driving. Glad to hear she's the exception. What kind of car does she drive?,acknowledging
hit:1272_conv:2545,utterance,speaker,Thank you! She drives an old cadillac and she drives it like a Ferrari. It's pretty grand watching her drive sometimes!,impressed
hit:1272_conv:2545,utterance,listener,"Haha... That sounds awesome. Wish I could carpool with her. I hate driving, but it sounds like she loves it.",acknowledging
hit:2018_conv:4036,situation,none,"I was kayaking with friends over the 4th of July holiday. The river was very fast due to recent rains. My friend managed to make it through the rapids very smoothly without any trouble at all, to a degree which was very surprising.",impressed
hit:2018_conv:4036,utterance,speaker,"Hi there. Did you do anything fun for the 4th of July? I went kayaking and hit some pretty heavy rapids. I had trouble with them, but the friend I was with did not.",questioning
hit:2018_conv:4036,utterance,listener,That's awesome.  Do you go kayaking often?,questioning
hit:2018_conv:4036,utterance,speaker,As often as I can. I don't get to enough. It's hard to get away from work.,disappointed
hit:2018_conv:4036,utterance,listener,Do you own your own kayak or do you rent?,questioning
hit:2018_conv:4036,utterance,speaker,I just bought one this Christmas. It was a good investment.,content
hit:2018_conv:4036,utterance,listener,I want to get a sea kayak (I like to fish),hopeful
hit:2018_conv:4036,utterance,speaker,"I've never been ocean or sea kayaking before. I bet that would be very fun, especially if fishing were involved.",anticipating
hit:2018_conv:4036,utterance,listener,Its also a lot cheaper than a boat and you can get into the shallow salt flats easy.,neutral
hit:2019_conv:4038,situation,none,I have a friend that can jump rope for over an hour straight without stopping.,impressed
hit:2019_conv:4038,utterance,speaker,I went to the gym this morning with my friend and watched him jump rope for an hour straight without stopping,impressed
hit:2019_conv:4038,utterance,listener,Seems incredible but also kind of boring at the same time.,acknowledging
hit:2019_conv:4038,utterance,speaker,"Yeah, I know...I couldn't stand doing it if I could do it.",agreeing
hit:2019_conv:4038,utterance,listener,Was anyone else there watching him too?,questioning
hit:2785_conv:5570,situation,none,I saw someone using a trashcan as a drum set on the street yesterday. I was inspired because they were so efficient with what they had!,impressed
hit:2785_conv:5570,utterance,speaker,I saw someone using a trashcan as a drum set on the street yesterday. I was inspired because they were so efficient with what they had!,impressed
hit:2785_conv:5570,utterance,listener,thats cool.. take any pics?,questioning
hit:2785_conv:5570,utterance,speaker,"Nah, but I stayed a listened for a while. I was just super impressed",neutral
hit:2785_conv:5570,utterance,listener,thats cool,acknowledging
hit:2870_conv:5741,situation,none,I came home today and my whole house was clean.  My boyfriend really did some chores!,impressed
hit:2870_conv:5741,utterance,speaker,I came home today and my whole house was clean..,surprised
hit:2870_conv:5741,utterance,listener,Oh! that is pretty nice to come home too.,acknowledging
hit:2870_conv:5741,utterance,speaker,My boyfriend really did a lot of chores while I was gone!  I couldn't believe my eyes LOL.,impressed
hit:2870_conv:5741,utterance,listener,You better keep him sounds like a keeper.,acknowledging
hit:6676_conv:13352,situation,none,"My son is getting pretty good at playing the drums. I always wish I learned how to play an instrument, but never had the courage to. Glad that I motivated him to play and very happy that he's actually getting pretty decent.",proud
hit:6676_conv:13352,utterance,speaker,"My son is getting pretty good at playing the drums. I always wish I learned how to play an instrument, but never had the courage to. Glad that I motivated him to play and very happy that he's actually getting pretty decent.",proud
hit:6676_conv:13352,utterance,listener,"That's awesome, I'm with you, I always wished I continued to learn to play the guitar.  It's always a nice skill to have.",acknowledging
hit:6676_conv:13352,utterance,speaker,"I feel like it's one of the few things I could have just had a natural talent to do, if I actually put effort into developing it. Can't really explain it. My dad was good at it, and the movements to drum feel natural and fun to me. But I got lazy and never went with it.",jealous
hit:6676_conv:13352,utterance,listener,"Hey, it's never too late to start up again.  You can always do it as a hobby!",suggesting
hit:213_conv:427,situation,none,My boy just get is first job. I feel really proud of him.,impressed
hit:213_conv:427,utterance,speaker,"He just took his lunch box, have a last look at me and said : I hope they will be nice.",surprised
hit:213_conv:427,utterance,listener,That sounds very sad. I am very sorry to hear you experienced that.,sympathizing
hit:213_conv:427,utterance,speaker,"Not sad at all. He was so happy, but of course a little bit anxious.",neutral
hit:213_conv:427,utterance,listener,"Huh, I see. Well good for him!",acknowledging
hit:5919_conv:11839,situation,none,I got a chance to take a ride in my boss' new car. He bought a corvette.,impressed
hit:5919_conv:11839,utterance,speaker,I just back from taking a ride in my boss' new car,jealous
hit:5919_conv:11839,utterance,listener,Nice! what kind of car is it,acknowledging
hit:5919_conv:11839,utterance,speaker,He bought a corvette and man does that thing have some serious power under the hood.,impressed
hit:5919_conv:11839,utterance,listener,You're pretty lucky to have a boss like that haha,acknowledging
hit:2797_conv:5594,situation,none,I was impressed just today. The car that I bought recently was able to drive really fast for me this morning!,impressed
hit:2797_conv:5594,utterance,speaker,"Hi friend, Do you like driving in fast cars?",questioning
hit:2797_conv:5594,utterance,listener,yeah its great exprerience i loves to drive fast,acknowledging
hit:2797_conv:5594,utterance,speaker,"Yea me too, and I just bought a car that was surprising to me!",agreeing
hit:2797_conv:5594,utterance,listener,wow amazing feels great,acknowledging
hit:2797_conv:5594,utterance,speaker,Do you ever watch racing on the tv?,questioning
hit:1626_conv:3252,situation,none,My 13 year old made dinner tonight. It was great.,impressed
hit:1626_conv:3252,utterance,speaker,My daughter made a nice dinner tonight and she is only 13,impressed
hit:1626_conv:3252,utterance,listener,"Sounds like she's going to be on ""Master Chef"" in a couple of years. What did she make?",questioning
hit:1626_conv:3252,utterance,speaker,"It was just a black bean dip that I make sometimes, but I never let her in the kitchen alone. Im too afraid.",terrified
hit:1626_conv:3252,utterance,listener,That's wise - it's irresponsible to let kids meander in the kitchen alone. Too many sharp objects.,trusting
hit:1626_conv:3252,utterance,speaker,I was afraid of her using the stove too. But It was really good. No leftovers.,surprised
hit:4981_conv:9963,situation,none,I was really impressed when I saw France win the world cup.  I thought they wouldn't even make it out of the first round.,impressed
hit:4981_conv:9963,utterance,speaker,"I was super impressed when France won the world cup, I didn't see that coming!",impressed
hit:4981_conv:9963,utterance,listener,i didnt either! i though germany would repeat,neutral
hit:4981_conv:9963,utterance,speaker,"Yeah, and the total opposite happens, I thought France wouldn't even make it past the first round!",surprised
hit:4981_conv:9963,utterance,listener,"the final match was really entertaining too, the whole cup was good!",neutral
hit:4672_conv:9345,situation,none,The meal that I had at the restaurant was amazing. The chef did an excellent job.,impressed
hit:4672_conv:9345,utterance,speaker,"""The meal that I had at the restaurant was amazing. The chef did an excellent job.",impressed
hit:4672_conv:9345,utterance,listener,What did you eat?,questioning
hit:4672_conv:9345,utterance,speaker,Probably the best steak that I have ever had.,impressed
hit:4672_conv:9345,utterance,listener,Was it expensive?,questioning
hit:3308_conv:6616,situation,none,I am very pleased with the job Trump as done as president.,impressed
hit:3308_conv:6616,utterance,speaker,I am very pleased with the job Trump has done as president.,impressed
hit:3308_conv:6616,utterance,listener,That is good that you are happy about his efforts.,neutral
hit:3308_conv:6616,utterance,speaker,"Yes, and I hope he is elected again/",hopeful
hit:3308_conv:6616,utterance,listener,I guess it depends on what the next couple of years hold.,consoling
hit:3631_conv:7263,situation,none,There was a motivational speaker at my office a couple weeks ago.  His speech really resonated with me.,impressed
hit:3631_conv:7263,utterance,speaker,There was a motivational speaker at my office a couple weeks ago. His speech really resonated with me.,impressed
hit:3631_conv:7263,utterance,listener,"Oh wow, what was the subject of the sppech?",questioning
hit:3631_conv:7263,utterance,speaker,The speech was on the importance of teamwork and being positive! It was really inspiring!,impressed
hit:3631_conv:7263,utterance,listener,Oh wow I bet it was a good thing for the whole office to hear!,acknowledging
hit:9702_conv:19404,situation,none,The time my friend made the hockey team. He worked so hard.,impressed
hit:9702_conv:19404,utterance,speaker,Proud of my friend! He recently made a hockey team.,impressed
hit:9702_conv:19404,utterance,listener,That's great. Is it his first year?,questioning
hit:9702_conv:19404,utterance,speaker,"It's his first time trying yes, junior hockey./",apprehensive
hit:9702_conv:19404,utterance,listener,"Wow how exciting, has he been practicing a lot?",questioning
hit:11926_conv:23853,situation,none,eating at a new restaurant,impressed
hit:11926_conv:23853,utterance,speaker,"i went to a new restaurant that has been getting bad reviews, it was actually really good.",surprised
hit:11926_conv:23853,utterance,listener,What kind of restaurant was it?,questioning
hit:11926_conv:23853,utterance,speaker,it was a new mexican restaurant. i think the reviews were inaccurate,neutral
hit:11926_conv:23853,utterance,listener,"I do love a good burrito, I should go check it out some time.",nostalgic
hit:3690_conv:7380,situation,none,I work with high school dropouts. One of my students went above and beyond to complete their last course and finish high school. It was very inspiring.,impressed
hit:3690_conv:7380,utterance,speaker,I work with high school dropouts. One of my students went above and beyond to complete their last course and finish high school. It was very inspiring. He even invited me to his graduation!,impressed
hit:3690_conv:7380,utterance,listener,Did you end up going to the graduation!,questioning
hit:3690_conv:7380,utterance,speaker,"It's in the fall and yes, I absolutely will!",agreeing
hit:3690_conv:7380,utterance,listener,"I'm so proud of him, what is he taking in university?",questioning
hit:3690_conv:7380,utterance,speaker,He may just work for a few years before he decides.,suggesting
hit:9537_conv:19074,situation,none,I saw this guy lifting 300 pounds with one arm....it was crazy!,impressed
hit:9537_conv:19074,utterance,speaker,I saw this guy lifting 300 pounds with one arm....it was crazy!,impressed
hit:9537_conv:19074,utterance,listener,"What! My lord that is insane for real, thats a lot of weight. Deadlift or he kept going?",furious
hit:9537_conv:19074,utterance,speaker,Just dead lift.  I was floored!  Its amazing a muscle doesn't explode!,surprised
hit:9537_conv:19074,utterance,listener,"Yeah right, crazy what our bodies can do.",acknowledging
hit:6729_conv:13458,situation,none,I'm impressed with my new used car that I bought for cheap. It runs great.,impressed
hit:6729_conv:13458,utterance,speaker,I'm impressed with my new used car that I bought for cheap. It runs great.,impressed
hit:6729_conv:13458,utterance,listener,Congrats. you are lucky,wishing
hit:6729_conv:13458,utterance,speaker,"Yeah I am, I only got it for 2000 dollars as well!",agreeing
hit:6729_conv:13458,utterance,listener,really? wow,questioning
hit:7761_conv:15522,situation,none,My sister just graduated with her MBA,impressed
hit:7761_conv:15522,utterance,speaker,My sister just graduated with her MBA.,impressed
hit:7761_conv:15522,utterance,listener,Congratulations on that. What are her plans now?,wishing
hit:7761_conv:15522,utterance,speaker,To get a job and go to work like a normal person.,content
hit:7761_conv:15522,utterance,listener,I hope she would find one as it seems now the economy is really competitive,hopeful
hit:7761_conv:15522,utterance,speaker,I think she's going to  do well for herself.,hopeful
hit:10374_conv:20749,situation,none,My husband went all out for our date night. I was quite pleased and his efforts had a big impact on me.,impressed
hit:10374_conv:20749,utterance,speaker,My husband went all out for our date night. I was quite pleased and his efforts had a big impact on me.,impressed
hit:10374_conv:20749,utterance,listener,"Thats so good,am happy for you",acknowledging
hit:10374_conv:20749,utterance,speaker,The attention to details were remarkable. It was a night to remember.,impressed
hit:10374_conv:20749,utterance,listener,"Congrats dear,am so happy fpr you",wishing
hit:10945_conv:21891,situation,none,My son placed third in his jiu-jitsu competition.  He surprised me with how well he did.,proud
hit:10945_conv:21891,utterance,speaker,My son placed third in his jiu-jitsu competition. He surprised me with how well he did,impressed
hit:10945_conv:21891,utterance,listener,That sounds awesome. It's important for kids to know self defense and also to be active so all boxes are checked.,acknowledging
hit:10945_conv:21891,utterance,speaker,It was only his second competition.  He did a lot better than I expected,impressed
hit:10945_conv:21891,utterance,listener,I may have to encourage some of my family to pick up martial arts. We never delved to the high levels and I see a lot pf value in the teachings.,trusting
hit:7206_conv:14413,situation,none,my friend got promoted after working for one month,impressed
hit:7206_conv:14413,utterance,speaker,My friend got promoted last week after one month of working,impressed
hit:7206_conv:14413,utterance,listener,That's good to hear that his hard work paid off,proud
hit:7206_conv:14413,utterance,speaker,yea i was impressed how quick he was,impressed
hit:7206_conv:14413,utterance,listener,"True, a month is not too long.",agreeing
hit:9745_conv:19490,situation,none,Last night I saw the performance of Shin Lim on America's Got Talent.,impressed
hit:9745_conv:19490,utterance,speaker,Last night I saw Shin Lim's new performance on AGT!  Right before his performance he put out a video on YouTube and let everyone know it was about to happen.  It was great.,impressed
hit:9745_conv:19490,utterance,listener,Whoa!  I saw his initial performance and was blown away!  That must have been amazing to see!,impressed
hit:9745_conv:19490,utterance,speaker,Yea it was really good.  I was also really happy to know that he may start doing regular illusions and not just card magic.,surprised
hit:9745_conv:19490,utterance,listener,That is good news!  I'm sure you will look forward to it as will I,confident
hit:9745_conv:19490,utterance,speaker,I will indeed.  I think he is the next David Copperfield.,surprised
hit:8232_conv:16465,situation,none,I went to see one of my friends play basketball on his team and he was really good.,impressed
hit:8232_conv:16465,utterance,speaker,I saw one of my friends play in his rec basketball league and did very well.,impressed
hit:8232_conv:16465,utterance,listener,Cool Do they have tournaments?,questioning
hit:8232_conv:16465,utterance,speaker,"Yeah they do have tournaments, but the game that I watched was a regular season game. They ended up winning",neutral
hit:8232_conv:16465,utterance,listener,Do you play too?,questioning
hit:8232_conv:16465,utterance,speaker,Not in a league like that just recreationally with friends. I am not good.,afraid
hit:8232_conv:16465,utterance,listener,Me either lol. I wold be a good water boy lol,agreeing
hit:5534_conv:11068,situation,none,"I am impressed with how much content they stuffed into the new super smash bros, they went way too hard for that game",impressed
hit:5534_conv:11068,utterance,speaker,"I am impressed with how much content they stuffed into the new super smash bros, they went way too hard for that game",impressed
hit:5534_conv:11068,utterance,listener,Those games are usually so fun.,acknowledging
hit:5534_conv:11068,utterance,speaker,"This one is the ultimate version of it, it is worth checking out",neutral
hit:5534_conv:11068,utterance,listener,I will do that.,faithful
hit:6925_conv:13851,situation,none,I seen a guy riding a unicycle today. He was just listening to music and making it look easy.,impressed
hit:6925_conv:13851,utterance,speaker,I seen this guy riding down my street riding a unicycle making it look easy. Talk about skill!,impressed
hit:6925_conv:13851,utterance,listener,"Wow, that's not something I'd expect to see just looking out my window at the street!  Were you impressed?",surprised
hit:6925_conv:13851,utterance,speaker,I most certainly was! I ran to find my kids and show them. They all want one for Christmas now!,agreeing
hit:6925_conv:13851,utterance,listener,Ha!  Well just make sure you've got good insurance on all of them first!!,acknowledging
hit:2142_conv:4285,situation,none,"My friend learned to juggle several items. I have no idea how he does it, but it's amazing!",impressed
hit:2142_conv:4285,utterance,speaker,"My friend likes to learn new things sometimes, and he recently learne to juggle several items at once!",impressed
hit:2142_conv:4285,utterance,listener,That's pretty amazing. I have tried juggling 3 small objects before and felt like it was impossible.,impressed
hit:2142_conv:4285,utterance,speaker,Same here. I have no idea how he does it...but it's quite amazing to see. I'm somewhat envious,impressed
hit:2142_conv:4285,utterance,listener,"I can understand that. After my failed attempt, my oldest son, then 13, came in the room juggling successfully a few minutes later. He watched a youtube video and learned in about 15 minutes...",impressed
hit:2403_conv:4806,situation,none,Saw this guy ate 3 bowls of large pho.,impressed
hit:2403_conv:4806,utterance,speaker,Saw this guy ate 3 bowls of large pho.,impressed
hit:2403_conv:4806,utterance,listener,"Holy cow, that's impressive. I bet they had to be carried back home. Did they even break a sweat?",acknowledging
hit:2403_conv:4806,utterance,speaker,They ate it like it was nothing. Damn.,disgusted
hit:2403_conv:4806,utterance,listener,"Haha, that's so funny. I bet it was even funnier to watch. I can kind of understand it--pho is really popular. I've had it and it's not bad. My girlfriend loves it and has it like once a week, along with spring rolls.",acknowledging
hit:6541_conv:13082,situation,none,I got a new laptop recently and I must say I am blown away by the performance,impressed
hit:6541_conv:13082,utterance,speaker,I got a new laptop pretty recently. Blown away by the performance difference from my old one,impressed
hit:6541_conv:13082,utterance,listener,You must be so surprised! Technology has really advanced in the last few years.,surprised
hit:6541_conv:13082,utterance,speaker,Yeah it really has! Didn't know what I was missing.,agreeing
hit:6541_conv:13082,utterance,listener,"Yep, my son just got me an iPhone 8 and I was surprised at how alien it was to me.",surprised
hit:6733_conv:13467,situation,none,My sister is about to graduate from college.  She kept at it even thought she had two kids pretty young and worked full time.,impressed
hit:6733_conv:13467,utterance,speaker,"My younger sister graduates from college this year, I can't believe she's going to get her degree.",proud
hit:6733_conv:13467,utterance,listener,Thats awesome though.  I didn't graduate until I was 40 something,acknowledging
hit:6733_conv:13467,utterance,speaker,"It was 30s for me!  She kept at her classes, even though she had two kids pretty young and worked.",impressed
hit:6733_conv:13467,utterance,listener,That really is quite an accomplishment.. the type that makes you cry at graduation ceremonies!,neutral
hit:3273_conv:6546,situation,none,I am in awe with what I saw last week.,impressed
hit:3273_conv:6546,utterance,speaker,I am in awe with what I saw last week.,impressed
hit:3273_conv:6546,utterance,listener,What did you see?,questioning
hit:3273_conv:6546,utterance,speaker,I saw a miracle.I work at the ER and a patient died for 2 minutes and came back to life.,impressed
hit:3273_conv:6546,utterance,listener,Wow! That is a miracle!,surprised
hit:11098_conv:22196,situation,none,"When my son was 14, he got a back belt in Karate. He had to work really hard for that.",impressed
hit:11098_conv:22196,utterance,speaker,"When my son was 14, he got a black belt in Karate. He had to work hard for that.",impressed
hit:11098_conv:22196,utterance,listener,Wow. You must be proud of him. Congratulations,wishing
hit:11098_conv:22196,utterance,speaker,"Yes, it has been some years not, but I really was. He was in Karate for 8 years at that time.",neutral
hit:11098_conv:22196,utterance,listener,"I see. It was many years of work. I guess his classmates were afraid o him, not everybody is black belt so young.",acknowledging
hit:7849_conv:15699,situation,none,A friend of mine is a writer. She put out 22 books this year! I can't believe how many she did!,impressed
hit:7849_conv:15699,utterance,speaker,A friend of mine is a self-published writer. She put out 22 books this year! I can't believe how many she did.,impressed
hit:7849_conv:15699,utterance,listener,"That is wild, I wish i could write and make money.",acknowledging
hit:7849_conv:15699,utterance,speaker,I am also a writer. I love it,proud
hit:7849_conv:15699,utterance,listener,Maybe i will look into it.,suggesting
hit:5999_conv:11999,situation,none,A friend of mine is going back to school to get her second masters degree. She's setting the bar really high!,impressed
hit:5999_conv:11999,utterance,speaker,A friend of mine is setting the bar really high by going to get her second masters degree.,impressed
hit:5999_conv:11999,utterance,listener,"Oh man! Good luck to her, are you envious?",wishing
hit:5999_conv:11999,utterance,speaker,"I am, but I'm inspired more than anything. She's setting such a great example.",impressed
hit:5999_conv:11999,utterance,listener,I'm so glad that you're happy for her! Start the climb yourself! Maybe ask her for some help?,suggesting
hit:11171_conv:22343,situation,none,I was very impressed with my child who learned how to tap dance at the age of 4.,impressed
hit:11171_conv:22343,utterance,speaker,Can you believe that my child learned how to tap dance at the age of 4? He is now a professional tap dancer! :),impressed
hit:11171_conv:22343,utterance,listener,That is so incredible!!! Does he make a lot of money doing it?,questioning
hit:11171_conv:22343,utterance,speaker,Yes he does! He is one of the best tap dancers in the world!,proud
hit:11171_conv:22343,utterance,listener,That's so awesome.  How old is he now?,questioning
hit:11171_conv:22343,utterance,speaker,He is 34.,surprised
hit:2288_conv:4576,situation,none,My friend just bought a new car and I can't believe how cheap he got it for.,impressed
hit:2288_conv:4576,utterance,speaker,My friend just bought a brand new car for cheap!,impressed
hit:2288_conv:4576,utterance,listener,That is something I need too.  How did they get new so cheap?,questioning
hit:2288_conv:4576,utterance,speaker,He used a new car buying service and he raves about it.,impressed
hit:2288_conv:4576,utterance,listener,That sounds awesome,acknowledging
hit:6835_conv:13671,situation,none,"There was this one time I was with my friend, and there was this customer who was being rude. We looked at each other, and had the same thoughts without saying out loud to each other.",impressed
hit:6835_conv:13671,utterance,speaker,"One time I went out to eat with my friend. And there was a customer who was just very rude and vulgar. My friend and i gave each other ""the look"" and realized we were having the same thoughts. I was surprised.",disgusted
hit:6835_conv:13671,utterance,listener,"(Thank you for your words! I have a mom to talk too, so it helps but loads of trauma, abuse and death are hard to even talk about. Thank you! I hope you feel better too!) I have had to talk to customers who were nasty to clerks before! It's shocking.",acknowledging
hit:6835_conv:13671,utterance,speaker,(im glad to hear you have someone. But having someone who cant be biased always helps too) It really is. Some people can get so nasty and vicious over the smallest things! Im so glad i got out of the food industry.,acknowledging
hit:6835_conv:13671,utterance,listener,"I know right? Oh lord- the food industry is the worst, especially for waitresses.",agreeing
hit:6835_conv:13671,utterance,speaker,Yes! Specially when its something wrong with the food. Like they didn't make the food? the cook did. They get the heat for EVERYTHING.,agreeing
hit:11616_conv:23233,situation,none,I watched a football game last night and saw the most amazing catch.,impressed
hit:11616_conv:23233,utterance,speaker,Isaw the most amazing sports play yesterday! I was shocked.,impressed
hit:11616_conv:23233,utterance,listener,"Oh really, what was the play?",questioning
hit:11616_conv:23233,utterance,speaker,A wide reciever in a football game made a one handed catch.,impressed
hit:11616_conv:23233,utterance,listener,"That is awesome, I remember Odell Beckham doing that a few years ago.",acknowledging
hit:2304_conv:4609,situation,none,My daughter drew a picture for me today and it was actually really good.,impressed
hit:2304_conv:4609,utterance,speaker,My four year old drew a picture of me today.,surprised
hit:2304_conv:4609,utterance,listener,You must be his role model! That's awesome.,acknowledging
hit:2304_conv:4609,utterance,speaker,It was the first time she got all of the body parts in the right area and the right amount of them. Last week I had 8 ears lol,impressed
hit:2304_conv:4609,utterance,listener,That's just funny! Well I'm glad to hear she's learning and improving! Good to start them young.,acknowledging
hit:2304_conv:4609,utterance,speaker,She is starting school next week. I know she will enjoy it.,confident
hit:1828_conv:3656,situation,none,i can not believe i fixed my washing machine on my own.,impressed
hit:1828_conv:3656,utterance,speaker,I literally youtubed a how to video on taking apart and repairing a washing machine... and I repaired it for 17 dollars!,impressed
hit:1828_conv:3656,utterance,listener,... I congratulate you ... it's good news!,wishing
hit:1828_conv:3656,utterance,speaker,I know  right! I saved a lot of money which is always awesome! :),agreeing
hit:1828_conv:3656,utterance,listener,that gives a lot of confidence ....,neutral
hit:5632_conv:11265,situation,none,This 8 year old girl gave a presention about her mom. We all cried.,impressed
hit:5632_conv:11265,utterance,speaker,This 8 year old girl gave a presention about her mom. We all cried.,impressed
hit:5632_conv:11265,utterance,listener,That is so sad. What happened to her mom?,questioning
hit:5632_conv:11265,utterance,speaker,"Her dad has passed away, and her mom is working on her own to support them.",caring
hit:5632_conv:11265,utterance,listener,That is really said. I hope that she gets a new mom some day.,hopeful
hit:2370_conv:4741,situation,none,My friend graduated valedictorian while working full-time during his junior and senior year.,impressed
hit:2370_conv:4741,utterance,speaker,My friend graduated valedictorian while working full-time during his junior and senior year.,impressed
hit:2370_conv:4741,utterance,listener,Your friend must be superman! (or woman) Lol,acknowledging
hit:2370_conv:4741,utterance,speaker,Dude just has a lot of drive and determination. I wish I was more like him.,jealous
hit:2370_conv:4741,utterance,listener,"Yes he does. He deserves it, I hope he is going to the college that he wants to go to, all that hard work should pay off for him!",hopeful
hit:5073_conv:10146,situation,none,"My two-year-old niece is getting better and better with his manners. We had to pull him from his parents, and volunteered to take care of him, because they were failing as parents. But he's surprisingly picking up on how to have more appropriate, normalized behavior, and I'm happy about it.",impressed
hit:5073_conv:10146,utterance,speaker,"My two-year-old niece is getting better and better with his manners. We had to pull him from his parents, and volunteered to take care of him, because they were failing as parents. But he's surprisingly picking up on how to have more appropriate, normalized behavior, and I'm happy about it",impressed
hit:5073_conv:10146,utterance,listener,"Little kids are pretty amazing how they can pick things like that up in the right environment. So nice you are teaching him good manners, those are in short supply in adults these days!",acknowledging
hit:5073_conv:10146,utterance,speaker,"Yeah, we'll see how far it goes. I'm still worried for him, since he's had an incredible lack of socialization. But we'll do the best we can. It's just important to stay patient... because that's really hard right now.",consoling
hit:5073_conv:10146,utterance,listener,"Poor little guy. Sounds like he's lucky to have you, especially at such a critical time in his life.",acknowledging
hit:416_conv:833,situation,none,I am an ESL teacher and one of my 3 year old students came to school singing an entire song all about the planets. It was so cute!,impressed
hit:416_conv:833,utterance,speaker,I am an ESL teacher and one of my 3 year old students came to school singing an entire song all about the planets. It was so cute!,impressed
hit:416_conv:833,utterance,listener,"Awe, I bet you felt so proud and happy for them.",acknowledging
hit:416_conv:833,utterance,speaker,"Yeah, it was a really special moment for me. Little kids that age are so cute!",acknowledging
hit:416_conv:833,utterance,listener,"I know, they can be amazing when they are learning and exploring the world... however, I still don't think having a different colored cup than the one they wanted warrants the response they tend to give. ( I have a 2 year old and a 3 year old son)",annoyed
hit:416_conv:833,utterance,speaker,"Haha, I know that argument well. I teach some preschool/pre-k kids and they can definitely be a handful!",agreeing
hit:416_conv:833,utterance,listener,"I agree. I am still trying to figure out why they fight so much over Blippi and Peppa pig! They are both horrible, just pick one and get it over with.  I will be miserable through both, lol",agreeing
hit:5610_conv:11221,situation,none,My co-worker got the promotion they wanted at work last week. I was so proud of them.,impressed
hit:5610_conv:11221,utterance,speaker,A co-worker of mine just got the promotion they wanted so badly. I feel really proud.,impressed
hit:5610_conv:11221,utterance,listener,"It's really nice that you feel that way, even though you wanted it. Think you'll get it next time?",hopeful
hit:5610_conv:11221,utterance,speaker,"Yes, I think I will. No one left but me now, so it's a waiting game haha.",anticipating
