Dialog_ID,Type,Actor,Text,Label
hit:2964_conv:5928,utterance,speaker,Soon she will be trying to wear makeup :(,sad
hit:5176_conv:10352,situation,none,I was happy for my dad. He got to retire,proud
hit:5176_conv:10352,utterance,speaker,I was happy for my dad. He got to retire,proud
hit:5176_conv:10352,utterance,listener,That's very sweet to even reach that age and to retire! I hope he gets to do fun things now?,encouraging
hit:5176_conv:10352,utterance,speaker,I hope so,encouraging
hit:5176_conv:10352,utterance,listener,You don't know?,questioning
hit:3684_conv:7369,situation,none,I just graduated today. My degree was a challenge to complete.,proud
hit:3684_conv:7369,utterance,speaker,I am very happy that I have graduated today!,proud
hit:3684_conv:7369,utterance,listener,"Wow, that's exciting! Congratulations, you must be very proud.",wishing
hit:3684_conv:7369,utterance,speaker,I am very proud. And I will celebrate by going to Disney Land!,proud
hit:3684_conv:7369,utterance,listener,I would love to go their! I hope you have a great time!,encouraging
hit:12124_conv:24248,situation,none,I am proud of the eagles for winning the superbowl last year,proud
hit:12124_conv:24248,utterance,speaker,I am proud of the eagles for winning the superbowl last year,proud
hit:12124_conv:24248,utterance,listener,I'm a Boston boy but I gotta give em props,grateful
hit:12124_conv:24248,utterance,speaker,"thanks, you beat us in 2005, that broke my heart",neutral
hit:12124_conv:24248,utterance,listener,People hate on Brady cuz he's been gold since day 1.  But the Eagles came ready on defense that's for sure,impressed
hit:9955_conv:19911,situation,none,Our youngest daughter is in a local ballet company.  They are dancing at Scottish Rite hospital in September.  I'm so glad they are focused on giving back.,proud
hit:9955_conv:19911,utterance,speaker,Our youngest daughter is in a local ballet company.  They are dancing at Scottish Rite Children's hospital next month.,proud
hit:9955_conv:19911,utterance,listener,Beautiful! You must be so proud!,acknowledging
hit:9955_conv:19911,utterance,speaker,"I'm so very glad that they are focused on giving back.  A few months ago they worked with a local community in a trailer park, bringing dance to kids that don't have any exposure to it.",grateful
hit:9955_conv:19911,utterance,listener,That's such a great idea! Dance is a great exercise for kids.,acknowledging
hit:2313_conv:4627,situation,none,I quit smoking after 30 years. I feel great!,proud
hit:2313_conv:4627,utterance,speaker,"A major health win for me, I quit smoking a few weeks ago after 30 years.",proud
hit:2313_conv:4627,utterance,listener,Wow. I have been trying. How did you do it?,questioning
hit:2313_conv:4627,utterance,speaker,Willpower and a strong desire to get healthy.,hopeful
hit:2313_conv:4627,utterance,listener,That's great. I'll get there one day. I wanna see my great grandkids,excited
hit:3419_conv:6838,situation,none,My son came first in English class.,proud
hit:3419_conv:6838,utterance,speaker,"Hi, so my son came first in his English class!",proud
hit:3419_conv:6838,utterance,listener,Congratulations to you both.  You must be a very proud parent.,wishing
hit:3419_conv:6838,utterance,speaker,Yes I am. I will buy him some chocolate now!,joyful
hit:3419_conv:6838,utterance,listener,I bet he will enoy that immensely.  A good reward for succeeding at a difficult challenge.,encouraging
hit:8229_conv:16459,situation,none,I got a promotion at work recently,proud
hit:8229_conv:16459,utterance,speaker,I recently got promoted at work.,joyful
hit:8229_conv:16459,utterance,listener,Congratulations! I bet you're happy.,wishing
hit:8229_conv:16459,utterance,speaker,"I am, I super excited to start in my new position!",excited
hit:8229_conv:16459,utterance,listener,I'm super happy for you! You'll do great.,hopeful
hit:6791_conv:13582,situation,none,I'm proud of my wife and children for always being there for me.,proud
hit:6791_conv:13582,utterance,speaker,I'm proud of my wife and children for always being there for me.,proud
hit:6791_conv:13582,utterance,listener,That's great! How old are your kids?,questioning
hit:6791_conv:13582,utterance,speaker,10 and 13,prepared
hit:6791_conv:13582,utterance,listener,That's really when they start to come into their own. Must be really neat!,acknowledging
hit:8324_conv:16649,situation,none,My husband got promoted to Lieutenant in the US Navy,proud
hit:8324_conv:16649,utterance,speaker,"I am so excited, my husband got promoted to a Lieutenant in the Navy!",proud
hit:8324_conv:16649,utterance,listener,That is so awesome. Congratulations. Any big plans to celebrate?,wishing
hit:8324_conv:16649,utterance,speaker,I'm going to take him on a mini vacation. He loves playing blackjack so we are gonna celebrate in vegas over the weekend,joyful
hit:8324_conv:16649,utterance,listener,That is very exciting.,acknowledging
hit:41_conv:83,situation,none,"My daughter used the potty for her first time the other day, it was awesome.",proud
hit:41_conv:83,utterance,speaker,So the other day my daughter went potty for the first time on her own!,proud
hit:41_conv:83,utterance,listener,That is great. It is sweet to see them grow and learn. How old is she?,questioning
hit:41_conv:83,utterance,speaker,"Shes 18 months old, it really is amazing to see them develop. If only people clapped for us when we used the bathroom... ha ha",surprised
hit:41_conv:83,utterance,listener,Funny one ha ha,acknowledging
hit:315_conv:631,situation,none,I am happy my brother went to the MLB.,proud
hit:315_conv:631,utterance,speaker,I am happy my brother plays in the MLB.,proud
hit:315_conv:631,utterance,listener,He does?! So exciting! What team does he play for?,questioning
hit:315_conv:631,utterance,speaker,He plays for the New York Yankees.,proud
hit:315_conv:631,utterance,listener,They are doing really well this season! You must be so proud!,proud
hit:1257_conv:2515,situation,none,I was very proud of my mom when she got through her surgery.,proud
hit:1257_conv:2515,utterance,speaker,My mom went through a bad surgery and has recovered well.,proud
hit:1257_conv:2515,utterance,listener,I'm glad to hear. What kind of surgery?,questioning
hit:1257_conv:2515,utterance,speaker,She had stomach surgery for holes. She is older and now she  is changing her diet,proud
hit:1257_conv:2515,utterance,listener,I'm happy she is doing well and making changes!,grateful
hit:1257_conv:2515,utterance,speaker,"Thank you, you're so nice!",acknowledging
hit:7254_conv:14508,situation,none,My art project got first place. in the fair.,proud
hit:7254_conv:14508,utterance,speaker,My drawing won a blue ribbon at the art fair.,proud
hit:7254_conv:14508,utterance,listener,Good job! You must be so proud of yourself.,acknowledging
hit:7254_conv:14508,utterance,speaker,"So happy, i have never been an artist before this moment I felt.",joyful
hit:7254_conv:14508,utterance,listener,Maybe its time to launch your art career full time.,suggesting
hit:5018_conv:10036,situation,none,I'm proud of the college I graduated from.  Brings pride whenever I tell people.,proud
hit:5018_conv:10036,utterance,speaker,"I'm proud of the college I graduated from, it's no Ivy league school but I loved it.",proud
hit:5018_conv:10036,utterance,listener,What school did you go to?,questioning
hit:5018_conv:10036,utterance,speaker,Ohio State University. Go Buckeyes!,faithful
hit:5018_conv:10036,utterance,listener,Wow!  I'm from that area and love the Buckeyes too!,impressed
hit:4241_conv:8483,situation,none,I am feeling mighty accomplished today.  I won my jousting tournement.,proud
hit:4241_conv:8483,utterance,speaker,5,apprehensive
hit:4241_conv:8483,utterance,listener,I didn't understand.,neutral
hit:4241_conv:8483,utterance,speaker,Sorry about that.  What I wanted to say is... I am feeling mighty accomplished today.  I won my jousting tournament.,proud
hit:4241_conv:8483,utterance,listener,That is a great achievement. You have been doing jousting for how long?,questioning
hit:4241_conv:8483,utterance,speaker,My whole life pretty much.  It was cool me and my horse were just so in sync today.,impressed
hit:4241_conv:8483,utterance,listener,That is nice.,acknowledging
hit:4241_conv:8483,utterance,speaker,I am from MD it is the state sport there..,jealous
hit:3565_conv:7130,situation,none,"I tried out a new recipe the other day.  It looked really hard, but it came out great!",proud
hit:3565_conv:7130,utterance,speaker,"I was in the mood to try some baking the other day, and I tried something really challenging.  It actually turned out pretty well.",surprised
hit:3565_conv:7130,utterance,listener,"That's good, new experiences can lead to new likes and dislikes. The important thing is that you keep an open mind.",suggesting
hit:3565_conv:7130,utterance,speaker,"That's true.  It helps when the results taste good, too!",agreeing
hit:3565_conv:7130,utterance,listener,"Exactly, hopefully you found a new hobby.",encouraging
hit:11824_conv:23649,situation,none,My son behaved so well on his first day of school. I am so pleased with him.,proud
hit:11824_conv:23649,utterance,speaker,My son behaved so well on his first day of school.,proud
hit:11824_conv:23649,utterance,listener,thats good! how old is he?,questioning
hit:11824_conv:23649,utterance,speaker,He is 5.  I am so pleased with his behavior thus far!,proud
hit:11824_conv:23649,utterance,listener,congratulations! parenting done right!,wishing
hit:3945_conv:7891,situation,none,I used my skills to pick the winning numbers in the lottery today.  I feel pretty good about myself.,proud
hit:3945_conv:7891,utterance,speaker,I used my skills to pick the winning numbers in the lottery today. I feel pretty good about myself.,proud
hit:3945_conv:7891,utterance,listener,I don't doubt that you're feeling good about yourself! Are you getting the lump sum of monthly payments?,questioning
hit:3945_conv:7891,utterance,speaker,"They gave it to me right there at the 7-11.  I didn't win the big one, just my dollar back, but it's better than I normally do!",surprised
hit:3945_conv:7891,utterance,listener,"Hey, you can't complain about that! Who knows, you may end up using your skills to win the major jackpot.",hopeful
hit:1268_conv:2537,situation,none,My daughter learned to read and I am so unbelievably happy about it!,proud
hit:1268_conv:2537,utterance,speaker,My daughter has learned to read and it is so rewarding to see her continue to grow!,proud
hit:1268_conv:2537,utterance,listener,Thats great news.,acknowledging
hit:1268_conv:2537,utterance,speaker,"Yeah, she is really getting to be so grown up.",acknowledging
hit:1268_conv:2537,utterance,listener,That is great news.,acknowledging
hit:3281_conv:6563,situation,none,My daughter is great.,proud
hit:3281_conv:6563,utterance,speaker,My daughter is great,proud
hit:3281_conv:6563,utterance,listener,What did she do?,questioning
hit:3281_conv:6563,utterance,speaker,She just became the newest member of the rockettes,surprised
hit:3281_conv:6563,utterance,listener,Oh wow! That is very impressive!,acknowledging
hit:571_conv:1142,situation,none,I was very happy when I finished college.,proud
hit:571_conv:1142,utterance,speaker,I studied college at university of south Florida.  I was very happy when I graduated.,proud
hit:571_conv:1142,utterance,listener,"Oh,congrats!thats great",acknowledging
hit:571_conv:1142,utterance,speaker,thank you are you in college?,questioning
hit:571_conv:1142,utterance,listener,"Not yet,about to",apprehensive
hit:8648_conv:17297,situation,none,My son said his first word today. I was filled with pride!,proud
hit:8648_conv:17297,utterance,speaker,My son said his first word today!,proud
hit:8648_conv:17297,utterance,listener,"Ooh, that's exciting. What did he say?",questioning
hit:8648_conv:17297,utterance,speaker,"He said ""gruel""! He's going to be a regular Oliver Twist!",joyful
hit:8648_conv:17297,utterance,listener,"Wow, that's amazing, haha. So fancy.",acknowledging
hit:2415_conv:4830,situation,none,It felt really truly great to see my son graduate.,proud
hit:2415_conv:4830,utterance,speaker,It felt great to see my son graduate. Like I succeeded as a parent.,proud
hit:2415_conv:4830,utterance,listener,That;s awesome. high school?,questioning
hit:2415_conv:4830,utterance,speaker,Yes. College is the next big step!,excited
hit:2415_conv:4830,utterance,listener,I bet you are so proud. I cried when my daughter graduated 6th grade lol,proud
hit:2175_conv:4350,situation,none,I am really happy with my daughters' musical ability,proud
hit:2175_conv:4350,utterance,speaker,Both of my daughters are fine musicians.,proud
hit:2175_conv:4350,utterance,listener,Wow thats amazing! How old are they and what do they play?,questioning
hit:2175_conv:4350,utterance,speaker,"10-Piano, 13-Violin.",prepared
hit:2175_conv:4350,utterance,listener,Oh! Two of the most beautiful instruments! Congrats! Does musical ability run in your family?,questioning
hit:2175_conv:4350,utterance,speaker,"yes, I'm a guitar player",confident
hit:2175_conv:4350,utterance,listener,Awesome! What do you hope for their future?,encouraging
hit:1158_conv:2316,situation,none,I won a jello eating contest once at a boy scout camp. For some reason i was really happy i won even though i was a mess after.,proud
hit:1158_conv:2316,utterance,speaker,Hello! So you even win a eating contest before? I won a Jello eating one back in scouts.,surprised
hit:1158_conv:2316,utterance,listener,I've never been in an eating contest! How much jello did you eat to win?,questioning
hit:1158_conv:2316,utterance,speaker,Like a big ole paper plate of jello. there was whip cream too.,neutral
hit:1158_conv:2316,utterance,listener,What was the prize for winning?,questioning
hit:1158_conv:2316,utterance,speaker,"I won weird hat with yellow,green, and red strips with dreadlocks coming out of it.",jealous
hit:1158_conv:2316,utterance,listener,Wow that's kind of cool.,acknowledging
hit:3286_conv:6573,situation,none,my brother graduated high school last year.,proud
hit:3286_conv:6573,utterance,speaker,my brother graduated high school last year which was cool.,proud
hit:3286_conv:6573,utterance,listener,"Oh that's cool, how long did the graduation last?",questioning
hit:3286_conv:6573,utterance,speaker,a few hours.,suggesting
hit:3286_conv:6573,utterance,listener,"That's a little annoying, since you just have to sit there and wait for it to end haha.",annoyed
hit:3286_conv:6573,utterance,speaker,yea ut it was cool that we both moved on to college.,acknowledging
hit:3286_conv:6573,utterance,listener,"That is cool, sounds like a good time.",acknowledging
hit:11690_conv:23381,situation,none,My son just went off to college.,proud
hit:11690_conv:23381,utterance,speaker,My little baby just left for college last week. Can't believe he grew up so quickly.,sad
hit:11690_conv:23381,utterance,listener,yea its hard to see them leave,acknowledging
hit:11690_conv:23381,utterance,speaker,"Yea it is, I was crying all the way to the airport but I am so proud of him that he gets to start a new life now.",sentimental
hit:11690_conv:23381,utterance,listener,"oh out of state, can be pricey but great for new experiences",neutral
hit:271_conv:543,situation,none,"I was doing a team effort, andf my team did well",proud
hit:271_conv:543,utterance,speaker,"I was doing a team thing, and we won so i was happy",proud
hit:271_conv:543,utterance,listener,what was the team activity?,questioning
hit:271_conv:543,utterance,speaker,We had to do a presentation for a job,prepared
hit:271_conv:543,utterance,listener,I'm happy it went well for you!,acknowledging
hit:9989_conv:19978,situation,none,My son said his first word today. I was filled with pride.,proud
hit:9989_conv:19978,utterance,speaker,My son said his first word today!,proud
hit:9989_conv:19978,utterance,listener,How exciting. What was it and did you cry?,questioning
hit:9989_conv:19978,utterance,speaker,"I did cry! I was a sobbing wreck when I heard him say the word ""Alaska"".",embarrassed
hit:9989_conv:19978,utterance,listener,Now that is a very interesting first word.,acknowledging
hit:4097_conv:8195,situation,none,My little brother just got into college. I'm so happy for him and can't wait to see what he does with his life!,proud
hit:4097_conv:8195,utterance,speaker,My little brother just got into college!,proud
hit:4097_conv:8195,utterance,listener,woohooo i bet you are super excited,acknowledging
hit:4097_conv:8195,utterance,speaker,I am! I'm excited to see what he does with his life. So many opportunities,hopeful
hit:4097_conv:8195,utterance,listener,he should not waste this away,suggesting
hit:1086_conv:2173,situation,none,My daughter recently successfully potty trained and I was very proud of both her and myself for accomplishing this feat!,proud
hit:1086_conv:2173,utterance,speaker,My daughter recently finished potty training!,proud
hit:1086_conv:2173,utterance,listener,Awesome. How old is she?,questioning
hit:1086_conv:2173,utterance,speaker,She is 2! I was happy to get this accomplished before she turned 3. My friends son is 3 and still isn't trained.,proud
hit:1086_conv:2173,utterance,listener,Great to hear she's progressing well.  Maybe she'll be motivation for your friends son.,suggesting
hit:7927_conv:15855,situation,none,My wife is the best. She just started medical school!,proud
hit:7927_conv:15855,utterance,speaker,My wife is so smart and incredible. She just started medical school!,proud
hit:7927_conv:15855,utterance,listener,That is awesome. I am sure she will do great.,confident
hit:7927_conv:15855,utterance,speaker,Yeah she is really smart so I know she will do well.,agreeing
hit:7927_conv:15855,utterance,listener,And think one day she may be able to save your life haha.,suggesting
hit:7731_conv:15463,situation,none,There was a hula hoop contest and a bunch of kids entered. My daughter won!,proud
hit:7731_conv:15463,utterance,speaker,My daughter entered a hula hoop contest with a lot of kids. She won first prize!,proud
hit:7731_conv:15463,utterance,listener,That's so cool!  You must be proud.  I'm terrible at hula hooping,jealous
hit:7731_conv:15463,utterance,speaker,I tried and lost in the first round! She is more coordinated than me!,devastated
hit:7731_conv:15463,utterance,listener,It takes a lot more skill than it appears to!,neutral
hit:1280_conv:2560,situation,none,"Saw my brother graduate college last month! Felt so happy for him finally achieving what he's worked hard for. Hope he gets a job soon, though.",proud
hit:1280_conv:2560,utterance,speaker,"Saw my brother graduate college last month! Felt so happy for him finally achieving what he's worked hard for. Hope he gets a job soon, though",proud
hit:1280_conv:2560,utterance,listener,"That's awesome, the exact opposite is true for me. My little brother is just about to start his first year of college next month!",agreeing
hit:1280_conv:2560,utterance,speaker,"Ah, he'll be under a lot of stress. Hopefully you guys can maintain your relationship through it all, as college tends to sweep people away and take up all their attention.",encouraging
hit:1280_conv:2560,utterance,listener,"Yes, I hope so. Well, I hope your brother can put his degree to good use and make some moolah!",encouraging
hit:7658_conv:15317,situation,none,My daughter got is going to university. I'm so happy.,proud
hit:7658_conv:15317,utterance,speaker,My daughter got is going to university. I'm so happy,proud
hit:7658_conv:15317,utterance,listener,Awesome! Congratulations to you both!,wishing
hit:7658_conv:15317,utterance,speaker,"Thank you, I'm so proud",proud
hit:7658_conv:15317,utterance,listener,I bet. What school is she going to?,encouraging
hit:7658_conv:15317,utterance,speaker,"To Birmingham, UK",hopeful
hit:10426_conv:20853,situation,none,My nephew signed up to join the Marines. I was overwhelmed with happy emotions that he would choose to serve our country.,proud
hit:10426_conv:20853,utterance,speaker,My nephew signed up to join the Marines. I was overwhelmed with happy emotions that he would choose to serve our country.,proud
hit:10426_conv:20853,utterance,listener,"Wow,  that's great news.  I love that",acknowledging
hit:10426_conv:20853,utterance,speaker,I think it is such an honorable thing to do.,faithful
hit:10426_conv:20853,utterance,listener,"Exactly , it is quite cool",agreeing
hit:3428_conv:6857,situation,none,to see my my son walk,proud
hit:3428_conv:6857,utterance,speaker,it was such a joy,neutral
hit:3428_conv:6857,utterance,listener,What was a joy?,questioning
hit:3428_conv:6857,utterance,speaker,to see a boy walk along,surprised
hit:3428_conv:6857,utterance,listener,"I see, you must have felt very happy about it!",acknowledging
hit:11402_conv:22805,situation,none,My brother graduated with his masters. He worked so hard for so long and I couldn't be happier for him.,proud
hit:11402_conv:22805,utterance,speaker,My brother just graduated with his Masters.,impressed
hit:11402_conv:22805,utterance,listener,That is excellent!  In what subject?,questioning
hit:11402_conv:22805,utterance,speaker,Psychology with an emphasis on theoretical treatments.,confident
hit:11402_conv:22805,utterance,listener,Wow.  That sounds like an interesting subject,acknowledging
hit:11402_conv:22805,utterance,speaker,"I think so, fixing issues just by rewiring how the brain thinks about topics.",suggesting
hit:1920_conv:3841,situation,none,a situation where i felt that way would be when i graduated school,proud
hit:1920_conv:3841,utterance,speaker,okay so back in may of last year I graduated college,neutral
hit:1920_conv:3841,utterance,listener,Congratulations.  What did you get your degree in?,wishing
hit:1920_conv:3841,utterance,speaker,i majored in business management it i've always been into running a business or entrepreneur,neutral
hit:1920_conv:3841,utterance,listener,Good luck with any future business ventures.,wishing
hit:5866_conv:11732,situation,none,I found a wallet and return it to the owner.  I am satisfied with myself.,proud
hit:5866_conv:11732,utterance,speaker,I found a wallet and returned it to the owner.,trusting
hit:5866_conv:11732,utterance,listener,That's very good of you. I would be proud of myself If I can do such a thing especially if there is a huge chunk of money in it,impressed
hit:5866_conv:11732,utterance,speaker,"Yes, I was very satisfied with my behavior.",proud
hit:5866_conv:11732,utterance,listener,I hope he  or she rewarded you though,encouraging
hit:1947_conv:3895,situation,none,"After 30 years, I have finally kicked the smoking habit.  No more cigarettes for me.",proud
hit:1947_conv:3895,utterance,speaker,I recently stopped smoking after having done so for 30 years.,proud
hit:1947_conv:3895,utterance,listener,Wow! Congrats! I've heard that's very difficult to do.,acknowledging
hit:1947_conv:3895,utterance,speaker,It was hard the first few times but this time it was oddly very easy.  I think i have finally quit for good.,proud
hit:1947_conv:3895,utterance,listener,Good for you. Do you feel any different health wise?,questioning
hit:2306_conv:4613,situation,none,"I went to pick up my kid, and saw him helping a pregnant lady carry her stuff.",proud
hit:2306_conv:4613,utterance,speaker,"I went to pick up my kid, and saw him helping a pregnant lady carry her stuff.",proud
hit:2306_conv:4613,utterance,listener,Well you seem to have done a great job parenting!,acknowledging
hit:2306_conv:4613,utterance,speaker,"Well yea, that and I think he's a good kid on his own.",neutral
hit:2306_conv:4613,utterance,listener,"That is awesome, that is hard to come by",acknowledging
hit:6865_conv:13730,situation,none,Nephew playing football this year,proud
hit:6865_conv:13730,utterance,speaker,My nephew starts 10th grade this year!,proud
hit:6865_conv:13730,utterance,listener,That's exciting!  I hope he's doing well in school!,encouraging
hit:6865_conv:13730,utterance,speaker,Yeah i'm sure he will.  He's a good kid.  He's playing football too!,agreeing
hit:6865_conv:13730,utterance,listener,Nice i love football.,acknowledging
hit:6865_conv:13730,utterance,speaker,Me too!  I can't wait to see him play!,agreeing
hit:7288_conv:14577,situation,none,I got first place in a 1 mile race today.,proud
hit:7288_conv:14577,utterance,speaker,"""I got first place in a 1 mile race today.",proud
hit:7288_conv:14577,utterance,listener,Congratulations! How long have you been running for?,wishing
hit:7288_conv:14577,utterance,speaker,I started running again about 3 years ago.,confident
hit:7288_conv:14577,utterance,listener,It's a really healthy hobby to have! They say sitting down is really bad for you.,acknowledging
hit:7288_conv:14577,utterance,speaker,Too much of anything is bad.,disgusted
hit:2855_conv:5710,situation,none,My daughter is the best,proud
hit:2855_conv:5710,utterance,speaker,My daughter is the best.I am so proud of her.,proud
hit:2855_conv:5710,utterance,listener,What did she accomplish?,questioning
hit:2855_conv:5710,utterance,speaker,She just got accepted  in Harvard.,proud
hit:2855_conv:5710,utterance,listener,WOW... that is a biggie!,acknowledging
hit:8669_conv:17339,situation,none,Nephew playst 10th grade football this year,proud
hit:8669_conv:17339,utterance,speaker,My nephew started 10th grade this year!,proud
hit:8669_conv:17339,utterance,listener,That is such a great age.  Is he doing well?,questioning
hit:8669_conv:17339,utterance,speaker,Yeah he's going to play football this year!,confident
hit:8669_conv:17339,utterance,listener,What position does he play?,questioning
hit:8669_conv:17339,utterance,speaker,I'm not sure yet.  School just started back this week.  He will know soon.,apprehensive
hit:4600_conv:9201,situation,none,I was happy when my brother got a new job last year. He deserved it,proud
hit:4600_conv:9201,utterance,speaker,I was happy when my brother got a promotion. He deserved it,proud
hit:4600_conv:9201,utterance,listener,That is good to hear! he must have worked hard for it.,acknowledging
hit:4600_conv:9201,utterance,speaker,I think he did,neutral
hit:4600_conv:9201,utterance,listener,He must have. Otherwise he would not have got that promotion!,acknowledging
hit:7459_conv:14918,situation,none,When my friend made the basketball team. He worked so hard for it.,impressed
hit:7459_conv:14918,utterance,speaker,So proud to see my buddy make the team.,proud
hit:7459_conv:14918,utterance,listener,Tell your buddy I said congrats! What team was it?,wishing
hit:7459_conv:14918,utterance,speaker,It's a high school basketball team! I will.,confident
hit:7459_conv:14918,utterance,listener,Awesome! Maybe a recruiter from a good college will see them play and give them a scholarship!,suggesting
hit:2530_conv:5060,situation,none,I felt happy to see my girlfriend finish her painting. It made her happy also.,proud
hit:2530_conv:5060,utterance,speaker,It felt great to see my girlfriend finish her painting.,proud
hit:2530_conv:5060,utterance,listener,What kind of paintings does she do?,questioning
hit:2530_conv:5060,utterance,speaker,She does goth style painting of people.,sentimental
hit:2530_conv:5060,utterance,listener,"Wow, does she sell them anywhere?",questioning
hit:11302_conv:22604,situation,none,My husband undertook a huge project at our house this year. He is installing a wood boiler so we can heat our house with wood this next winter. I'm so impressed with him every day because he's doing it all on his own and he is succeeding amazingly well.,impressed
hit:11302_conv:22604,utterance,speaker,My husband is installing a wood boiler for our home to heat our house this Winter. I'm so impressed with him because he's doing it all on his own.,impressed
hit:11302_conv:22604,utterance,listener,That is impressive.  Is he normally pretty handy?,questioning
hit:11302_conv:22604,utterance,speaker,Very! He surprises me every day with the amount of knowledge he has. He can fix anything!,impressed
hit:11302_conv:22604,utterance,listener,Thats so awesome! I want to get to that point some day.,acknowledging
hit:4052_conv:8104,situation,none,I watched two of my daughters as they graduated from high school.,proud
hit:4052_conv:8104,utterance,speaker,I wab blessed enough to be able to see two of my daughters graduate from high school. I couldn't be more happy for them.,proud
hit:4052_conv:8104,utterance,listener,"Oh, that's wonderful!  Tell them congratulations for me! You must be bursting with pride!",wishing
hit:4052_conv:8104,utterance,speaker,I sure am! They are so excited to be starting a great new chapter in their lives.,agreeing
hit:4052_conv:8104,utterance,listener,Do they have any aspirations yet or are they just figuring out life?,questioning
hit:4052_conv:8104,utterance,speaker,"A little bit of both. One really likes Journalism while the other favors engineering and computer science, but they do tell me they are stressed about starting.",trusting
hit:8040_conv:16081,situation,none,a avoided fast food restaurants all week i feel good about myself,proud
hit:8040_conv:16081,utterance,speaker,"I feel really good about myself today , i avoided fast food restaurants all week and probably saved a ton of cash",proud
hit:8040_conv:16081,utterance,listener,"Oh, that's a good point! I never realized how much money I was spending for fast food until I started making a budget.",agreeing
hit:8040_conv:16081,utterance,speaker,"yeah going to eat fast from 5 to 10 bux, i just made plane sandwiches all week way cheaper",neutral
hit:8040_conv:16081,utterance,listener,"My go to lazy-sandwich are fried balogna sandwiches. It's saved me a lot of money, that's for sure.",content
hit:6773_conv:13547,situation,none,The time I got my marks back for my chemistry test and I passed with a 95%. My mom was excited.,proud
hit:6773_conv:13547,utterance,speaker,So excited to get my marks back from chemistry.,hopeful
hit:6773_conv:13547,utterance,listener,Which chemistry class are you taking?,questioning
hit:6773_conv:13547,utterance,speaker,"It's organic chemistry, quite difficult so I was shocked at my 95%.",impressed
hit:6773_conv:13547,utterance,listener,Yikes. organic chemistry was the last chemistry class I took.     Yuck reaction mechanisms... sn1 sn2 etc.,disgusted
hit:6773_conv:13547,utterance,speaker,Exactly it's difficult to remember all that stuff.,agreeing
hit:6773_conv:13547,utterance,listener,yeah I wasn't a huge fan of the class.,neutral
hit:6773_conv:13547,utterance,speaker,What was your favorite class?,questioning
hit:6773_conv:13547,utterance,listener,Depends on what way you're talking about Maybe physics 1 or maybe calc II.  Thats where things really started to come together for how things work +  the math to understand how things work.,suggesting
hit:1696_conv:3392,situation,none,Today I was able to accomplish all my goals i set to do. I couldn't be happier with myself.,proud
hit:1696_conv:3392,utterance,speaker,I feel so much better when i complete the goals I set for myself.,hopeful
hit:1696_conv:3392,utterance,listener,I know what you mean. It is always a reason to be proud.,agreeing
hit:1696_conv:3392,utterance,speaker,"Do you set goals for yourself? If so, what are your common goals?",questioning
hit:1696_conv:3392,utterance,listener,I just set short term goals along the way.,hopeful
hit:1696_conv:3392,utterance,speaker,What has been your most recent goal?,questioning
hit:4607_conv:9215,situation,none,"Last week, a guy tried to robbed me. I was able to fight him and make run away. I am so proud about myself.",proud
hit:4607_conv:9215,utterance,speaker,"Last week, a guy tried to robbed me. I was able to fight him and make run away. I am so proud about myself.",proud
hit:4607_conv:9215,utterance,listener,Good job! Did you inform the police about this?,questioning
hit:4607_conv:9215,utterance,speaker,"Yes, I went to police station but I feel that they are useless most of time.",neutral
hit:4607_conv:9215,utterance,listener,Ha! I agree. its good that you took matters into your own hands.,agreeing
hit:6704_conv:13408,situation,none,I won first place in a chili cooking competition at work today.,proud
hit:6704_conv:13408,utterance,speaker,I won first place in a chili cooking competition at work today.,proud
hit:6704_conv:13408,utterance,listener,Did you get a nice prize for it?,questioning
hit:6704_conv:13408,utterance,speaker,A $50  gift card and bragging rights.,excited
hit:6704_conv:13408,utterance,listener,"That's amazing, how many people entered?",questioning
hit:6704_conv:13408,utterance,speaker,About 15.,nostalgic
hit:6704_conv:13408,utterance,listener,"Huge win, do you plan on entering again next year?",questioning
hit:6704_conv:13408,utterance,speaker,I'll probably give it a try. They do little events like this a few times a year.,hopeful
hit:6704_conv:13408,utterance,listener,Maybe if there's a hot dog one I can enter it too.,suggesting
hit:2663_conv:5327,situation,none,"My son has been going through the college application process. He did really well on his SATs, so well that he go accepted into Harvard.",proud
hit:2663_conv:5327,utterance,speaker,My son is starting college this fall. The application process was very long and stressful. He studied really hard and did great on his SATs. He actually ended up getting accepted at Harvard!,proud
hit:2663_conv:5327,utterance,listener,"That's great, congratulations",wishing
hit:2663_conv:5327,utterance,speaker,Thank you very much! I'm really amazed at his work!,impressed
hit:2663_conv:5327,utterance,listener,He will turn out to be a great man,hopeful
hit:7254_conv:14509,situation,none,I finally reached my weight loss target.,proud
hit:7254_conv:14509,utterance,speaker,I finally reached my weight loss target which I have chasing for 6 months.,proud
hit:7254_conv:14509,utterance,listener,"thats honestly amazing, keep it up and never go back.",acknowledging
hit:7254_conv:14509,utterance,speaker,Thank you. I am so proud of myself and that gives me even more motivation!,proud
hit:7254_conv:14509,utterance,listener,"yes, i have been fighting my weight my whole life.",agreeing
hit:8102_conv:16205,situation,none,I graudated with a mechanical engineering degree in may.,proud
hit:8102_conv:16205,utterance,speaker,I graudated with a mechanical engineering degree in may.,proud
hit:8102_conv:16205,utterance,listener,oh thats sweet. congrats,acknowledging
