Dialog_ID,Type,Actor,Text
hit:3078_conv:6156,utterance,listener,thats cool. what does he do for a living?
hit:12422_conv:24845,situation,none,I am waiting to see if I pass my graduate exam and I am feeling this way.
hit:12422_conv:24845,utterance,speaker,I am waiting to see if I pass the GRE.
hit:12422_conv:24845,utterance,listener,I hope you did it. Don't worry too much.
hit:12422_conv:24845,utterance,speaker,"Thank you, I am trying my best."
hit:12422_conv:24845,utterance,listener,If you need to you can always take it again. Good luck!
hit:10024_conv:20048,situation,none,I can't wait for the summer to be gone.
hit:10024_conv:20048,utterance,speaker,I can't wait for the summer to be gone.
hit:10024_conv:20048,utterance,listener,Why?  Don't like the hot weather?
hit:10024_conv:20048,utterance,speaker,I can't stand the heat.
hit:10024_conv:20048,utterance,listener,I hear ya.  That's why I stay inside with the AC!!
hit:10479_conv:20959,situation,none,School starts back in 2 weeks.  I'm really looking forward to meeting my new students.
hit:10479_conv:20959,utterance,speaker,"I'm a teacher, start back at work in just 2 weeks."
hit:10479_conv:20959,utterance,listener,Did you have a nice summer break? Are you excited for school to start back up?
hit:10479_conv:20959,utterance,speaker,I did.  I'm really looking forward to meeting my new class for the first time.
hit:10479_conv:20959,utterance,listener,What grade to you teach?
hit:3079_conv:6158,situation,none,My friend's cat had kittens! Can't wait to see them.
hit:3079_conv:6158,utterance,speaker,My friend's cat had kittens! Can't wait to see them.
hit:3079_conv:6158,utterance,listener,Are you going to take one?
hit:3079_conv:6158,utterance,speaker,They'll probably try to take care of them all.
hit:3079_conv:6158,utterance,listener,Yikes that's a little crazy.   Are they cat collectors?
hit:2083_conv:4166,situation,none,On my drive home from work I noticed there were a lot of dark clouds rolling in. Usually this means there will be a lot of rain. I anticipated thunderstorms and was right.
hit:2083_conv:4166,utterance,speaker,When I was driving home from work the other day I saw a lot of very dark clouds in the sky.
hit:2083_conv:4166,utterance,listener,Maybe it was a thunderstorm forming??
hit:2083_conv:4166,utterance,speaker,How did you guess? I was guessing that a thumerstorm would arrive with lots of rain. I was right when it started downpouring a few minutes later!
hit:2083_conv:4166,utterance,listener,It souds like a storm forming.I have experience with thunderstorms.
hit:7507_conv:15015,situation,none,I just ordered a pizza. I can't wait for it to get here.
hit:7507_conv:15015,utterance,speaker,I just ordered a hawaiian BBQ pizza to be delivered.
hit:7507_conv:15015,utterance,listener,"omg i am so jealous of you, honestly im going to get food righht now"
hit:7507_conv:15015,utterance,speaker,Go get some pizza! My mouth is watering just waiting on it to get here cause I know it's gonna be so good!
hit:7507_conv:15015,utterance,listener,"ughhh, I am goiing to make a PPJ sandwich right now."
hit:7306_conv:14613,situation,none,I am anxiously awaiting a second puppy from a dog I rescued. I thought she might be pregnant but then I thought she wasn't after a week. Well...today proved that wrong! She is a bit neurotic as a mother though
hit:7306_conv:14613,utterance,speaker,I am anxiously awaiting a second puppy from a dog I rescued. I thought she might be pregnant but then I thought she wasn't after a week.
hit:7306_conv:14613,utterance,listener,"Oh wow, where do you get these pets? from a shelter or off the street?"
hit:7306_conv:14613,utterance,speaker,She was on the streets and starved and trying to get run over.
hit:7306_conv:14613,utterance,listener,"oh wow, thats good of you to be able to bring in dogs off the street."
hit:7306_conv:14613,utterance,speaker,"Not something I can do generally as it takes so much time and money but if I see an animal in need in front of my home, I will always help :)"
hit:4008_conv:8016,situation,none,I can't wait until Friday!
hit:4008_conv:8016,utterance,speaker,Why? What's going on on Friday?
hit:4008_conv:8016,utterance,listener,Any plans for Friday?
hit:4008_conv:8016,utterance,speaker,I am leaving for vacation! I can't wait!
hit:4008_conv:8016,utterance,listener,That's awesome! I bet these next few days will fly by
hit:5144_conv:10288,situation,none,"I'm doing laundry and packing my clothes to fly to see my long distance girlfriend tomorrow. Even though I just saw her a month ago, I'm really looking forward to the trip."
hit:5144_conv:10288,utterance,speaker,"I'm doing laundry and packing my clothes to fly to see my long distance girlfriend tomorrow. Even though I just saw her a month ago, I'm really looking forward to the trip."
hit:5144_conv:10288,utterance,listener,That's pretty cool.  How long have you been together in this relationship
hit:5144_conv:10288,utterance,speaker,"We've been together for six years, long distance the entire time. I go to college, and she has a good job, so we haven't been able to move to one or the other yet. But I'm graduating soon, so we'll see what happens."
hit:5144_conv:10288,utterance,listener,Well have a safe flight and make sure you make the most of it!
hit:5856_conv:11713,situation,none,I am looking forward to the next season on Game Of Thrones.  I can't wait to watch it.
hit:5856_conv:11713,utterance,speaker,I am looking forward to the next season of Game Of Thrones.
hit:5856_conv:11713,utterance,listener,I've never actually watched that show myself. But I've heard so many good things about it!
hit:5856_conv:11713,utterance,speaker,It is so amazing I think you would enjoy it.
hit:5856_conv:11713,utterance,listener,I tend to like shorter shows that don't have these super long ongoing plots. So I do have a bit of interest but I'm not sure if it's really for e.
hit:5856_conv:11713,utterance,speaker,I can't wait to see it!
hit:10060_conv:20120,situation,none,I am going to see a concert at the end of the month. I am very excited.
hit:10060_conv:20120,utterance,speaker,I am going to see a concert at the end of the month.
hit:10060_conv:20120,utterance,listener,"Exciting, what concert?"
hit:10060_conv:20120,utterance,speaker,They are a coverband of a band from the 80s.
hit:10060_conv:20120,utterance,listener,"That would be so nice, I have not went to a concert in ages"
hit:6815_conv:13630,situation,none,"I am really excited for the new super smash bros coming out, that will be such a fun game!"
hit:6815_conv:13630,utterance,speaker,"I am really excited for the new super smash bros coming out, that will be such a fun game!"
hit:6815_conv:13630,utterance,listener,i haven't played video games in so long.
hit:6815_conv:13630,utterance,speaker,"It is worth getting into, they can be very relaxing"
hit:6815_conv:13630,utterance,listener,i agee. i used to loooove playing mortal kombat.
hit:6760_conv:13521,situation,none,"This past February we went to Walt Disney World.  We weren't sure we were going to be able to go, but in December we realized we would be able to.  I couldn't wait for the next two and a half months to go by!"
hit:6760_conv:13521,utterance,speaker,We got to go to Walt Disney World this February.  We didn't think we'd be able to go.
hit:6760_conv:13521,utterance,listener,That's great! I went a few months ago and really enjoyed it
hit:6760_conv:13521,utterance,speaker,I love going there!  We didn't find out till December that we could go.  Suddenly I had a lot of planning to do!
hit:6760_conv:13521,utterance,listener,I hope you have lots of fun!
hit:6760_conv:13521,utterance,speaker,"We did!  Once I realized we could go, I couldn't wait for the time to pass."
hit:2418_conv:4837,situation,none,I can't wait for the new season of this is us. That is the best drama out there.
hit:2418_conv:4837,utterance,speaker,I can't wait for the new season of this is us
hit:2418_conv:4837,utterance,listener,I've never watched it but i've heard it's really good. Maybe I should give it a try
hit:2418_conv:4837,utterance,speaker,It is. It is literally one of the best shows I have ever seen and I 've seen plenty.
hit:2418_conv:4837,utterance,listener,Really? I will definitely give it a try. My favorite tv show is stranger things
hit:2418_conv:4837,utterance,speaker,You wouldn't believe I got too scared watching the first episode of that show. My daughter still watches it though
hit:11850_conv:23700,situation,none,The college football season starts today.  I can't wait to watch some games.
hit:11850_conv:23700,utterance,speaker,The college football season starts today!
hit:11850_conv:23700,utterance,listener,oh really? Im not the biggest football fan
hit:11850_conv:23700,utterance,speaker,I can't wait to watch some games!
hit:11850_conv:23700,utterance,listener,sounds like a fun time sports can get intense
hit:30_conv:60,situation,none,We were getting ready to move back to our hometown after nine years away. I could not wait to be back close to family and friends.
hit:30_conv:60,utterance,speaker,Last year I was so excited to be moving.
hit:30_conv:60,utterance,listener,"oh well, where did you move?"
hit:30_conv:60,utterance,speaker,We moved back to our hometown. We were so looking forward to being near family and friends again.
hit:30_conv:60,utterance,listener,wow!! wonderful isn't!! you would have been over the moon once you moved..
hit:11704_conv:23408,situation,none,I caan't wait to go to a concert i just bought tickets for.
hit:11704_conv:23408,utterance,speaker,I just bought tickets to my favorite band! I am so stoked!
hit:11704_conv:23408,utterance,listener,Holy cow that's awesome!  Who is it?
hit:11704_conv:23408,utterance,speaker,They are called devil makes three.
hit:11704_conv:23408,utterance,listener,Hmm.  Never heard of them.  I'll look them up and give them a listen!  Hope you have fun!!!
hit:11704_conv:23408,utterance,speaker,Thanks! I would definiately look them up if you are a fan of bluegrass.
hit:11704_conv:23408,utterance,listener,Ha.  I actually live in KY.
hit:11704_conv:23408,utterance,speaker,Haha that's the biggest bluegrass state.
hit:11704_conv:23408,utterance,listener,Yup.  We have a bluegrass event on the square once a year in the town that I live in
hit:2758_conv:5516,situation,none,"Im so waiting for my new car, and cant wait to go pick it up."
hit:2758_conv:5516,utterance,speaker,I cant wait until after work today I get to go pick up my new car.!
hit:2758_conv:5516,utterance,listener,"Oh, what kind is it?"
hit:2758_conv:5516,utterance,speaker,"Its a jeep, I love jeeps. 2018 compass"
hit:2758_conv:5516,utterance,listener,"I've never owned a jeep, are they nice?"
hit:8973_conv:17946,situation,none,I just took my finals. I should be getting my grade any day now.
hit:8973_conv:17946,utterance,speaker,I just finished finals. I should be getting my grades back any day now.
hit:8973_conv:17946,utterance,listener,That's awesome. I hope that it goes well!
hit:8973_conv:17946,utterance,speaker,Me too. I am getting antsy about hearing what I made.
hit:8973_conv:17946,utterance,listener,Do you feel confident in you did on your finals?
hit:1396_conv:2793,situation,none,I just went on a fantastic interview. My nerves are really bad awaiting their decision on if I got the job or not.
hit:1396_conv:2793,utterance,speaker,I had a great interview yesterday. Im really nervous and cant stop thinking about it. I hope they get back to me soon.
hit:1396_conv:2793,utterance,listener,I hope so too! Waiting for the call back is so nerver wrecking.
hit:1396_conv:2793,utterance,speaker,I keep pacing around. Maybe I will go to the gym to calm my nerves.
hit:1396_conv:2793,utterance,listener,"Take your mind off of it and before you know it, you'll be filling out new hire paperwork!"
hit:11636_conv:23273,situation,none,"Mentioned my company on social media the other day. Now I'm getting told I have to meet with management after the weekend for something they can't talk about until then. I'm not sure how they could know about what I said, but I have no idea what else it could be, and I'm nervous."
hit:11636_conv:23273,utterance,speaker,"Mentioned my company on social media the other day. Now I'm getting told I have to meet with management after the weekend for something they can't talk about until then. I'm not sure how they could know about what I said, but I have no idea what else it could be, and I'm nervous."
hit:11636_conv:23273,utterance,listener,try not to stress out about it all weekend. if you didn't do anything wrong nothing bad will happen.
hit:11636_conv:23273,utterance,speaker,"Yeah, I tell myself I shouldn't, but I know I will. Like, there's no way they could tie my social media to me. But I never get called in to meet with these people. And it happens right after I made a negative comment about the company online? Can't just be a coincidence."
hit:11636_conv:23273,utterance,listener,maybe the suspect something and want to talk to you about it. or maybe it's nothing. try not to let it drive you crazy. i know it's easier said than done.
hit:8781_conv:17562,situation,none,I am excited for the new super smash bros game coming out for the switch soon
hit:8781_conv:17562,utterance,speaker,I am excited for the new super smash bros game coming out for the switch soon
hit:8781_conv:17562,utterance,listener,"Oh yeah, that game looks crazy. They have a ridiculous amount of characters this time, it's great."
hit:8781_conv:17562,utterance,speaker,"They sure do, so many characters I cannot play with them all!"
hit:8781_conv:17562,utterance,listener,"I heard my boy K Rool got in, that really surprised me. I haven't seen him around in forever."
hit:8563_conv:17127,situation,none,I cant wait for this semester to start. Im getting closer and closer to finishing.
hit:8563_conv:17127,utterance,speaker,I cant wait for school to start for me.
hit:8563_conv:17127,utterance,listener,Most people are dreading it. How come you're looking forward to it?
hit:8563_conv:17127,utterance,speaker,Its my last year. I am almost done!
hit:8563_conv:17127,utterance,listener,Oh yea! Congratulations!
hit:8563_conv:17127,utterance,speaker,Thanks. Its been a long road
hit:7163_conv:14326,situation,none,I am looking forward to the new football season.  I can't wait for it.
hit:7163_conv:14326,utterance,speaker,I am looking forward to the new football season.
hit:7163_conv:14326,utterance,listener,Me too. Who do you support?
hit:7163_conv:14326,utterance,speaker,I am a Cowboys fan.  I can't wait for it!
hit:7163_conv:14326,utterance,listener,I hope they do well for you
hit:3569_conv:7139,situation,none,I recently refinanced my auto loan and will be receiving a large refund from my GAP insurance. I can really use the money and have been waiting for it to arrive.
hit:3569_conv:7139,utterance,speaker,I just finished signing the papers for my auto loan refinance! Waiting on a large refund for the GAp insurance!
hit:3569_conv:7139,utterance,listener,Great! Will this mean a lower car payment for you?
hit:3569_conv:7139,utterance,speaker,Yes! And a lower interest rate. I'm so happy. I can really use that extra money!
hit:3569_conv:7139,utterance,listener,So happy for you! Yes- having extra money is always a reason to celebrate!
hit:461_conv:923,situation,none,I can't wait for next Sunday.
hit:461_conv:923,utterance,speaker,I can't wait for next Sunday
hit:461_conv:923,utterance,listener,Really? The world cup right?
hit:461_conv:923,utterance,speaker,You know it.Just the biggest game in 4 years.
hit:461_conv:923,utterance,listener,Of course. I played soccer growing up myself.
hit:6999_conv:13999,situation,none,im going to a show on sunday! i expect it to be very good
hit:6999_conv:13999,utterance,speaker,"im going to a show on sunday, i cant wait"
hit:6999_conv:13999,utterance,listener,That's great! What kind of show?
hit:6999_conv:13999,utterance,speaker,breaking ben and five finger death punch
hit:6999_conv:13999,utterance,listener,Oh sweet! I'd love to go to one of their shows myself. I hope you have a great time.
hit:3130_conv:6261,situation,none,My wife is pregnant with our first child.  I can't wait to see this baby for the first time!
hit:3130_conv:6261,utterance,speaker,My wife is pregnant with our first child. I can't wait to see this baby for the first time!
hit:3130_conv:6261,utterance,listener,That's awesome. Congratulatios
hit:3130_conv:6261,utterance,speaker,"Thank you!  I don't know yet if it will be a boy or a girl, but I really don't care either way, I'm just excited."
hit:3130_conv:6261,utterance,listener,Just hope for a happy healthy baby!
hit:4963_conv:9927,situation,none,I am sure we are about to enter a economic recession in the near future.
hit:4963_conv:9927,utterance,speaker,I am sure we are about to enter a economic recession in the near future.
hit:4963_conv:9927,utterance,listener,The economy is cyclical so it is bound to happen eventually.
hit:4963_conv:9927,utterance,speaker,And Trump is not helping at all
hit:4963_conv:9927,utterance,listener,Well the last time the economy was bad we had a different president. It is hard to say why recessions happen.
hit:11067_conv:22135,situation,none,I was going on a train ride on the Amtrak.
hit:11067_conv:22135,utterance,speaker,Have you ever rode on a train before?
hit:11067_conv:22135,utterance,listener,no is it fun?
hit:11067_conv:22135,utterance,speaker,Yes I go from where I live to my parents  and its only $20.
hit:11067_conv:22135,utterance,listener,that is really cheap!
hit:11067_conv:22135,utterance,speaker,yes its even cheaper than gasoline actually
hit:11831_conv:23662,situation,none,waitng for my son to be born
hit:11831_conv:23662,utterance,speaker,my son will be born tomorrow morning !
hit:11831_conv:23662,utterance,listener,Congratulations! What will be his name?
hit:11831_conv:23662,utterance,speaker,Waldo Geraldo Faldo III
hit:11831_conv:23662,utterance,listener,That is such a manly name if I ever heard one.
hit:10501_conv:21002,situation,none,"A game I'm really looking forward to is coming out in October, and I'm very excited for it."
hit:10501_conv:21002,utterance,speaker,"A game I'm really looking forward to is coming out this October, and I'm super pumped to play it."
hit:10501_conv:21002,utterance,listener,"Nice, it's been a while since i've anticipated any new games. what game is it?"
hit:10501_conv:21002,utterance,speaker,"Red Dead Redemption 2. The first one is one of my favorite games of all time, so I can't wait to play the sequel."
hit:10501_conv:21002,utterance,listener,"Hah, i played the first one a ton on ps3, Wish they would release it for pc."
hit:2112_conv:4224,situation,none,My husband and I were planning our first vacation away together. I was so excited.
hit:2112_conv:4224,utterance,speaker,My husband and I were about to go away for our first vacation together. I was so excited.
hit:2112_conv:4224,utterance,listener,That is nice. Where are you going?
hit:2112_conv:4224,utterance,speaker,We went to Lake Powell in Utah to rent a house boat.
hit:2112_conv:4224,utterance,listener,That is a good idea.
hit:1484_conv:2968,situation,none,When i was younger i had a to get ready for a camping trip. People told me not to bring a rain tarp but i brought it anyways.
hit:1484_conv:2968,utterance,speaker,You ever have those moments when people tell you not to bring certain things?
hit:1484_conv:2968,utterance,listener,Yes...but in what context
hit:1484_conv:2968,utterance,speaker,Like people told me not to bring a rain tarp for camping. But ends up it started to rain and my tent was fine.
hit:1484_conv:2968,utterance,listener,Nice that's pretty smart...always go with your instincts
hit:2149_conv:4298,situation,none,I am starting off at a new school next month. I don't know anyone and I am so nervous.
hit:2149_conv:4298,utterance,speaker,I am starting off at a new school next month.
hit:2149_conv:4298,utterance,listener,Oh great! Is it a college and what are you studying?
hit:2149_conv:4298,utterance,speaker,No. It's highschool. I don't know anyone. I am pretty nervous.
hit:2149_conv:4298,utterance,listener,Oh man! I bet you are! Just remember to be confident in yourself and you'll do fine! Don't let trolls to you either
hit:9944_conv:19888,situation,none,I cant wait to see equalizer 2. I heard it was really good
hit:9944_conv:19888,utterance,speaker,Have you seen equalizer 2?
hit:9944_conv:19888,utterance,listener,No. What is it?
hit:9944_conv:19888,utterance,speaker,its a denzel ovie. I havent either but I cant wait to. i heard its really good
hit:9944_conv:19888,utterance,listener,What is it about
hit:9944_conv:19888,utterance,speaker,a hitman
hit:6862_conv:13725,situation,none,My birthday is next month and my wife has a surprise planned.
hit:6862_conv:13725,utterance,speaker,My birthday is next month and my wife has a surprise planned.
hit:6862_conv:13725,utterance,listener,That doesnt sounds like a surprise
hit:6862_conv:13725,utterance,speaker,I don't know what it is and I am really looking forward to it.
hit:6862_conv:13725,utterance,listener,Oh you just know that there's something going on. That's pretty cool
hit:3980_conv:7960,situation,none,I could not wait for last weekend. We were going to some new breweries
hit:3980_conv:7960,utterance,speaker,I could not wait for last weekend to get here. We were going to see some new breweries
hit:3980_conv:7960,utterance,listener,I love visiting breweries! What's your favorite kind of beer?
hit:3980_conv:7960,utterance,speaker,I love a good saison
hit:3980_conv:7960,utterance,listener,"Not my favorite but I had a really good one the other day with some kind of fruit in it, I could have downed a gallon of the stuff."
hit:6522_conv:13045,situation,none,I'm looking forward to the new soccer season starting
hit:6522_conv:13045,utterance,speaker,I can't wait for the new soccer season to start
hit:6522_conv:13045,utterance,listener,Do you play soccer or watch it on television?
hit:6522_conv:13045,utterance,speaker,I just watch on TV.
hit:6522_conv:13045,utterance,listener,Do you have a favorite team?
hit:6522_conv:13045,utterance,speaker,SD Eibar
hit:2533_conv:5067,situation,none,My birthday is next week. I can't wait until then!
hit:2533_conv:5067,utterance,speaker,My birthday is coming up next week.
hit:2533_conv:5067,utterance,listener,happy birthday! What year is it?
hit:2533_conv:5067,utterance,speaker,I am turning 25.  I can't wait!
hit:2533_conv:5067,utterance,listener,Time flies fast! Make sure to do what you love and be with who you love
hit:3213_conv:6426,situation,none,I can't wait to go to the mall tomorrow.  I have been saving up for weeks!
hit:3213_conv:6426,utterance,speaker,I cant wait till tomorrow I am going to the mall.
hit:3213_conv:6426,utterance,listener,What stores are you going to
hit:3213_conv:6426,utterance,speaker,All of em LOL.. I have been saving up for weeks!  I need back to school clothes
hit:3213_conv:6426,utterance,listener,News clothes are always nice
hit:6897_conv:13795,situation,none,There's a new water park about to open near me.
hit:6897_conv:13795,utterance,speaker,There's a new water park about to open near me.
hit:6897_conv:13795,utterance,listener,That's awesome! Are you going to go see it?
hit:6897_conv:13795,utterance,speaker,Definitely. I've been traveling for over 45 minutes to the nearest one.
hit:6897_conv:13795,utterance,listener,Wow that's a long way to go. It's really cool you have one opening up near you.
hit:11752_conv:23504,situation,none,Going on vacation to florida soon.  Can't wait.
hit:11752_conv:23504,utterance,speaker,Man.  Only a couple weeks to go!!!
hit:11752_conv:23504,utterance,listener,That's a loaded statement.. Can you unpack that for me? What are you so excited about that's coming up?
hit:11752_conv:23504,utterance,speaker,The family and I are going on a vacation to Florida.  So pumped!!
hit:11752_conv:23504,utterance,listener,"Oh, right on. Do you guys not have school starting already though? Maybe you guys have kids that aren't school-aged. Anyway, I've only been a couple of times, to go to Disney World. Is that where you guys are going? If so, I hope you have a good time!"
hit:11752_conv:23504,utterance,speaker,The only kid is my 3 year old nephew.  We're going to Panama City Beach!
hit:5761_conv:11522,situation,none,I am ready for my vacation in late August.
hit:5761_conv:11522,utterance,speaker,I am ready for my vacation in late August.
hit:5761_conv:11522,utterance,listener,any special plans?
hit:5761_conv:11522,utterance,speaker,I am going on a cruise to Bermuda.
hit:5761_conv:11522,utterance,listener,ive always wanted to go on a cruise
hit:7385_conv:14771,situation,none,I am looking forward to tomorrow. I think church will be good for me
hit:7385_conv:14771,utterance,speaker,"I am looking forward to tomorrow, Church should be fun"
hit:7385_conv:14771,utterance,listener,I am glad you go! What kind of church is it?
hit:7385_conv:14771,utterance,speaker,Its a normal baptist church
hit:7385_conv:14771,utterance,listener,What are they doing tomorrow?
hit:6631_conv:13262,situation,none,I have a vacation coming up soon. I am really excited to leave already.
hit:6631_conv:13262,utterance,speaker,I am really excited about my vacation coming up. I leave next week.
hit:6631_conv:13262,utterance,listener,where are you heading to
hit:6631_conv:13262,utterance,speaker,I am going to the beach. Its all I can think about before leaving. Im so ready to go.
hit:6631_conv:13262,utterance,listener,i wish i was you
hit:11155_conv:22311,situation,none,I was wanting my morning cup of coffee before I even went to bed last night.
hit:11155_conv:22311,utterance,speaker,I was wanting my morning cup of coffee before I even went to bed last night
hit:11155_conv:22311,utterance,listener,"ahh, I know that feeling.  Did you have a stressful day?"
hit:11155_conv:22311,utterance,speaker,Nope but I feel that its gonna be one today. Im praying its not.
hit:11155_conv:22311,utterance,listener,I'll keep my fingers crossed for you!
hit:7286_conv:14573,situation,none,I ordered pizza and I can't wait for it to arrive already.
hit:7286_conv:14573,utterance,speaker,"I ordered pizza and it should be here any moment. I keep looking out the window to check, and I can feel my brain slowly turning into a caveman brain I'm so hungry."
hit:7286_conv:14573,utterance,listener,Yum that sounds delicious. You're making me hungry.
hit:7286_conv:14573,utterance,speaker,"Aha, I'm sorry! If it makes you any less hungry it's a vegetarian pizza because the wife doesn't eat meat."
hit:7286_conv:14573,utterance,listener,You should just get a half vegetarian. No need to punish your self like that.
hit:5136_conv:10273,situation,none,i cant wait to see my new raise on my next paycheck
hit:5136_conv:10273,utterance,speaker,i cant wait to see my new raise on my next paycheck
hit:5136_conv:10273,utterance,listener,That is awesome! Are you going to celebrate?
hit:5136_conv:10273,utterance,speaker,going to disneyworld!
hit:5136_conv:10273,utterance,listener,How fun! I hope you have a great time!
hit:5269_conv:10539,situation,none,i cant wait till i start my new job
hit:5269_conv:10539,utterance,speaker,i cant wait till i start my new job
hit:5269_conv:10539,utterance,listener,Hey that's awesome!  What kind of job is it?
hit:5269_conv:10539,utterance,speaker,probation
hit:5269_conv:10539,utterance,listener,Oh.  Wait.  What?
hit:10091_conv:20183,situation,none,"I had a job interview yesterday and it went great, so I'm expecting for them to call soon.  I look forward to working for that company, since it seem really nice."
hit:10091_conv:20183,utterance,speaker,"I had a job interview yesterday and it went great, so I'm expecting for them to call soon."
hit:10091_conv:20183,utterance,listener,I'm in the same boat. I'm so happy to hear that and I hope you get the job!
hit:10091_conv:20183,utterance,speaker,Thank you!  I look forward to working for that company because it seems really nice and they pay good salaries.
hit:10091_conv:20183,utterance,listener,Companies that pay their workers well equals happy workers!
hit:3148_conv:6296,situation,none,My big soccer game is tomorrow. So excited that I can't even sleep.
hit:3148_conv:6296,utterance,speaker,My big soccer game is tomorrow. I am so excited that I can't even sleep
hit:3148_conv:6296,utterance,listener,What position do you play?
hit:3148_conv:6296,utterance,speaker,"I play waterboy. Can't wait to provide delicious and nutritious water to all of those parched, puckered throats!"
hit:3148_conv:6296,utterance,listener,Are you taking some orange slices to spice things up?
hit:8273_conv:16547,situation,none,I'm looking forward to the upcoming weekend.
hit:8273_conv:16547,utterance,speaker,I'm looking forward to the upcoming weekend.
hit:8273_conv:16547,utterance,listener,"I hear you on that. I'm visiting my girlfriend, but she still has to work, so the weekend is really the only time we can hang out. Do you have any special plans?"
hit:8273_conv:16547,utterance,speaker,I think I'll go swimming.
hit:8273_conv:16547,utterance,listener,That's a good idea. We actually did that last weekend. I guess it makes sense to do that as much as you can before summer is over. I hope you have a nice time!
hit:8827_conv:17655,situation,none,to get my check in the mail
hit:8827_conv:17655,utterance,speaker,Im waiting on a nice sized check to come and cant wait to go spend it!
hit:8827_conv:17655,utterance,listener,Good for you! what are you planning to spend it on?
hit:8827_conv:17655,utterance,speaker,"household decor, food, shopping, fun :) for once in my life lol"
hit:8827_conv:17655,utterance,listener,Enjoy it! You deserved it :) I hope you will get more checks like that
hit:2390_conv:4781,situation,none,I haven't seen my grandma in 5 years. I'm so excited she's coming to visit.
hit:2390_conv:4781,utterance,speaker,I haven't seen my grandma in 5 years. I'm so excited she's coming to visit.
hit:2390_conv:4781,utterance,listener,Good for you. I loved spending time with my grandma!
hit:2390_conv:4781,utterance,speaker,What's your grandma like?
hit:2390_conv:4781,utterance,listener,She is the sweetest woman I have ever met
hit:4538_conv:9076,situation,none,Waiting for the weekend
hit:4538_conv:9076,utterance,speaker,I can't wait until this weekend
hit:4538_conv:9076,utterance,listener,why is that?
hit:4538_conv:9076,utterance,speaker,We're taking my neice and nephew to the amusement park
hit:4538_conv:9076,utterance,listener,sounds super fun
hit:4538_conv:9076,utterance,speaker,Yep!  I'm going to see how many roller coasters we can ride!
hit:4319_conv:8638,situation,none,I am looking forward to the next Star Wars movie.  I can't wait for it.
hit:4319_conv:8638,utterance,speaker,I am looking forward to the next Star Wars movie.
hit:4319_conv:8638,utterance,listener,I have never seen any of the new Star Wars movies.
hit:4319_conv:8638,utterance,speaker,I can't wait to see it! You should check them out sometime.
hit:4319_conv:8638,utterance,listener,I have not been to the movies in a long time. It is very expensive to go these days.
hit:2174_conv:4348,situation,none,I can't wait for school to start in 2 weeks. I need a break from my  kiddos.
hit:2174_conv:4348,utterance,speaker,My kids are 3 and 5 and school starts soon and I can't wait!
hit:2174_conv:4348,utterance,listener,That is exciting! So it will be the first real year of school for you and them?
hit:2174_conv:4348,utterance,speaker,"No, my 5 year old was in prek last year and my 3 year old went to mother's day out last year two days a wekk."
hit:2174_conv:4348,utterance,listener,"I forgot all about prek, you can see mine arent old enough yet. lol Well I am happy for you thats very exciting."
hit:2174_conv:4348,utterance,speaker,Yes it is! They get so bored during the summer. There's only so much I can do to entertain them.
hit:6300_conv:12600,situation,none,I can't wait until all of my kids are out of the house. I love them but gee whiz
hit:6300_conv:12600,utterance,speaker,I cant wait until all of my kids are grown
hit:6300_conv:12600,utterance,listener,"I know what you mean, I long for the day when mine grow up and go away to college."
hit:6300_conv:12600,utterance,speaker,I just want a bit of quiet.
hit:6300_conv:12600,utterance,listener,"They can be rambunctious, mine drive me up the wall sometimes."
hit:6300_conv:12600,utterance,speaker,exactly.
hit:2049_conv:4099,situation,none,I was once waiting on a package to arrive in the mail. I felt like an anticipator.
hit:2049_conv:4099,utterance,speaker,"Hi friend, do you have any mailings awaiting you?"
hit:2049_conv:4099,utterance,listener,"I don't, are you waiting for one?"
hit:2049_conv:4099,utterance,speaker,I am expecting a letter with my bonus check!
hit:2049_conv:4099,utterance,listener,"Nice, I hope you get a nice bonus check!"
hit:2049_conv:4099,utterance,speaker,"Me too, my last one was only 1.25"
hit:1625_conv:3250,situation,none,I could not wait to go to my aunts house as a kid. She would always cook us good food
hit:1625_conv:3250,utterance,speaker,I could not wait to go to my aunts house. She was going to make my favorite dish
hit:1625_conv:3250,utterance,listener,What is your favorite dish?
hit:1625_conv:3250,utterance,speaker,A nice seafood gumbo
hit:1625_conv:3250,utterance,listener,"I've heard of that dish before. I need to try it sometime, can I come?!"
hit:2522_conv:5044,situation,none,We are looking in to buying a newer and bigger vehicle. I have wanted one for a long time. It will be so great to have a bigger vehicle.
hit:2522_conv:5044,utterance,speaker,We are wanting to buy a bigger vehicle soon. It will be great to have more room for our family.
hit:2522_conv:5044,utterance,listener,I'm sure it will be helpful
hit:2522_conv:5044,utterance,speaker,It will be amazing. We are so excited to be able to go on a vacation and only have to take one vehicle.
hit:2522_conv:5044,utterance,listener,Bigger vehicles are so convenient for stuff like that!
hit:8134_conv:16269,situation,none,I was going to the work training last week. I was also hoping to achieve a promotion from the training.
hit:8134_conv:16269,utterance,speaker,I hope I will get a raise after my training
hit:8134_conv:16269,utterance,listener,i hope so too
hit:8134_conv:16269,utterance,speaker,The training is very hard!
hit:8134_conv:16269,utterance,listener,you can do it!
hit:8134_conv:16269,utterance,speaker,Thank you!
hit:6546_conv:13092,situation,none,I am going to my friend's big party tomorrow night. I can't wait for it to come. I'm so excitied!
