Dialog_ID,Type,Actor,Text
hit:12308_conv:24616,utterance,speaker,I have hope that the world will get better.
hit:12308_conv:24616,utterance,listener,what do you mean i think it is pretty good right now
hit:12308_conv:24616,utterance,speaker,"there are too many bad people in the world, i hope the good overcomes the bad"
hit:12308_conv:24616,utterance,listener,Yeah it always foes in the end
hit:10388_conv:20777,situation,none,"I started a new job recently at a pretty great restaurant owned by some pretty great people. I then was offered a higher pay by my previous employer to try and persuade me to come back. I had to turn it down, though. My new place is so good, that it would take a lot to make me leave."
hit:10388_conv:20777,utterance,speaker,"I started a new job recently at a pretty great restaurant owned by some pretty great people. I then was offered a higher pay by my previous employer to try and persuade me to come back. I had to turn it down, though. My new place is so good, that it would take a lot to make me leave."
hit:10388_conv:20777,utterance,listener,Being able to enjoy your workplace is worth it. You're lucky to be in that position
hit:10388_conv:20777,utterance,speaker,"Yeah, it's a rare thing sometimes. I plan to do this until I finish school, so for a little more than a year."
hit:10388_conv:20777,utterance,listener,Do you think you'll keep the job after school?
hit:10388_conv:20777,utterance,speaker,"Probably not, since getting a specific job is the whole reason I'm going to school."
hit:4342_conv:8684,situation,none,I have never cheated on any exams in school.
hit:4342_conv:8684,utterance,speaker,I have never cheated on any exams in school.
hit:4342_conv:8684,utterance,listener,Good for YOU! Integrity is very rare nowadays
hit:4342_conv:8684,utterance,speaker,I have been tempted but I would rather fail my exams than cheat.
hit:4342_conv:8684,utterance,listener,I feel the same way!
hit:10282_conv:20565,situation,none,I know I can pass my calculus test today!
hit:10282_conv:20565,utterance,speaker,I know I can pass my calculus test today!
hit:10282_conv:20565,utterance,listener,Great confidence! what do you anticipate your grade to be
hit:10282_conv:20565,utterance,speaker,I want to shoot for at least a 90-100%.  Can you believe all I needed was a tutor
hit:10282_conv:20565,utterance,listener,You prepared well! You will do goo.
hit:2074_conv:4149,situation,none,"Many years ago, my ex-wife and I were having marriage problems.  I was away for training, and one of my friends who went with me and I became very close, but nothing ever happened."
hit:2074_conv:4149,utterance,speaker,"A while back, my ex-wife and I were having marriage problems.  To make things worse, my work sent another woman and I away for training for a few months."
hit:2074_conv:4149,utterance,listener,Sometimes destiny has strange ways of manifesting itself.
hit:2074_conv:4149,utterance,speaker,"I wouldn't call it destiny at all.  The whole time I was away, my wife thought I might had used this as an opportunity to have an affair since that other woman and I were close, but we didn't."
hit:2074_conv:4149,utterance,listener,"Try to conquer your wife again, it's never too late for a second chance, the love of our lives makes it worth the effort."
hit:10586_conv:21173,situation,none,even though times are tough and money is tight i always remember to pay my church tithes.
hit:10586_conv:21173,utterance,speaker,"lately it has been tough for me to put aside money to pay tithing to my church, but i have been able to keep up with it still."
hit:10586_conv:21173,utterance,listener,Did you have to get a second job?
hit:10586_conv:21173,utterance,speaker,"no, but i think twice about spending money on things i really dont need like candy or alcohol, both of which i feel i should abstain from regardless of finances!"
hit:10586_conv:21173,utterance,listener,I'm glad you found a way to work it out!
hit:10586_conv:21173,utterance,speaker,thanks me too! i really feel like things in my life fall into place when i keep paying my tithes
hit:11906_conv:23812,situation,none,our lord has placed us on this earth for a reason
hit:11906_conv:23812,utterance,speaker,"our lord and saviour will help us! he will guide us all to paradise, i have faith !"
hit:11906_conv:23812,utterance,listener,wow thats very faithful of you
hit:11906_conv:23812,utterance,speaker,do you believe ?
hit:11906_conv:23812,utterance,listener,not really but i can respect it
hit:1417_conv:2834,situation,none,I felt faithful when my cats were sick and needed palliative care.
hit:1417_conv:2834,utterance,speaker,I was by all of my cats sides when a few passed away this past year giving palliative care when they were so sick. I didn't give up on them until they were ready to go
hit:1417_conv:2834,utterance,listener,you did the right thing... do you foster them or are they yours since kittens?
hit:1417_conv:2834,utterance,speaker,A few were seniors..others..too young but had been with me for a few years. It's been a rough year but I will always take care of them even when it's hard for me- They deserve it.
hit:1417_conv:2834,utterance,listener,really kind of you!
hit:12340_conv:24681,situation,none,My fiance is always number one and I couldn't imagine ever betraying his trust.
hit:12340_conv:24681,utterance,speaker,My fiance and I celebrate our 6th year anniversary on Monday!
hit:12340_conv:24681,utterance,listener,So exciting! Do you have any special gift in mind for them?
hit:12340_conv:24681,utterance,speaker,"No, we are broke.  We are going out to dinner and maybe a movie but last year for our 5th we both forgot it till the next day!"
hit:12340_conv:24681,utterance,listener,"Thats alright. As long as you two are happy with each other, thats the most important thing!"
hit:3174_conv:6349,situation,none,I am in a long disance relationship
hit:3174_conv:6349,utterance,speaker,I am in a long disance relationship
hit:3174_conv:6349,utterance,listener,"That must be hard sometimes, but I guess also has its advantages."
hit:3174_conv:6349,utterance,speaker,I am not interested in anyone else and I am busy with my kids but I miss him
hit:3174_conv:6349,utterance,listener,I bet. Maybe he will move closer to you soon.
hit:4250_conv:8501,situation,none,So... I go to church every Sunday.  I never miss.
hit:4250_conv:8501,utterance,speaker,So... I go to church every Sunday.  I never miss.
hit:4250_conv:8501,utterance,listener,"That is good, you must be very religious."
hit:4250_conv:8501,utterance,speaker,I am.. I really am.  I pray often and do things for the needy people of the world.
hit:4250_conv:8501,utterance,listener,That is very nice of you to help those that are needy.
hit:11579_conv:23158,situation,none,"My neighbor, asked me out on a date, even though he knows I am married. I told him no"
hit:11579_conv:23158,utterance,speaker,"My neighbor asked me out on a date, even  though he knows I am married. I told him no."
hit:11579_conv:23158,utterance,listener,What did he say in response?
hit:11579_conv:23158,utterance,speaker,He was annoyed and was insisting.
hit:11579_conv:23158,utterance,listener,Did you tell your husband?
hit:11579_conv:23158,utterance,speaker,"Yes I did, My husband was not pleased."
hit:11016_conv:22032,situation,none,Once i had a couple. I only was with her for arround 2 entire years and no one else.
hit:11016_conv:22032,utterance,speaker,"Hey. I dated with my ex girlfriend for more than a year and i was never with another girl, not even once"
hit:11016_conv:22032,utterance,listener,That sounds sweet.
hit:11016_conv:22032,utterance,speaker,It was actually. I was so in love with her that I almost ask her to marry me three months ago
hit:11016_conv:22032,utterance,listener,Why didn't you?
hit:11016_conv:22032,utterance,speaker,She had to move from were we lived because of her mother. I still miss here and call her everyday and night
hit:448_conv:897,situation,none,"Once, I had the chance to betray a friend that has always been truthful and honest to me. I didn't take the chance and stayed faithful to that friendship."
hit:448_conv:897,utterance,speaker,"I recently had the chance to betray a friend of mine, but instead I stayed faithful."
hit:448_conv:897,utterance,listener,"It's so good you stayed loyal, I think anyone would've appreciated a friend like you."
hit:448_conv:897,utterance,speaker,We can all hope. I think most people would've acted the same way.
hit:448_conv:897,utterance,listener,"Yeah because faithfulness is what defines a true friendship, after all."
hit:2196_conv:4393,situation,none,I have old dogs and I will do whatever it takes to make sure they are happy and well taken care of. I owe it to them.
hit:2196_conv:4393,utterance,speaker,I have older animals and I will do whatever is needed to ensure they are healthy. I work so they can have a good life
hit:2196_conv:4393,utterance,listener,Its nice that you care so much about them
hit:2196_conv:4393,utterance,speaker,They deserve it. They are so innocent.
hit:2196_conv:4393,utterance,listener,They are that
hit:10177_conv:20354,situation,none,"When my husband and I were younger and our children were small, we were on really tight budget. One day at church, when it was time to give out tithe, I knew we had only about $40 in our bank account. I wrote a check for $40. I put my faith in God to carry us. Within a few days, I received an unexpected care package from my mother, which included some cash."
hit:10177_conv:20354,utterance,speaker,"Hi, I want to tell you about one time my faith was tested. Have you ever had a time when you had to just put your faith in God?"
hit:10177_conv:20354,utterance,listener,all the time I am not sure I believe in God
hit:10177_conv:20354,utterance,speaker,"I can understand that. That's why I said my faith was tested...when my husband and I were younger couple with small kids, we were living on a small budget. My husband was still in college to be a teacher, so it was pretty tight with just my income. Well, long story short, I wrote a check for $40 as tithe at church and that was pretty much all we had. A few days later I received a care package from my mom out of blue and she even included some cash. It was not something she usually did. What do you think of that?"
hit:10177_conv:20354,utterance,listener,that's pretty crazy you could of had your money and the care package too
hit:10177_conv:20354,utterance,speaker,"Yup, sometimes you just have to believe, I think. But I did feel convicted to do so. I'm not saying everyone should do it. You know what I mean?"
hit:10177_conv:20354,utterance,listener,yeah I understand what you mean definitely
hit:10177_conv:20354,utterance,speaker,It was nice talking to you. Have a great night. Best wishes!
hit:11442_conv:22885,situation,none,"My friend was at a tattoo parlor was supposed to be there for about nine hours. She relied on me to get her food and escort her home, which I did."
hit:11442_conv:22885,utterance,speaker,I walked three hours recently to help a friend get a tattoo
hit:11442_conv:22885,utterance,listener,thats a long way for a tat
hit:11442_conv:22885,utterance,speaker,"Yeah, we were in a foreign city together and she insisted on going to the best one in town"
hit:11442_conv:22885,utterance,listener,wow thats great
hit:542_conv:1085,situation,none,I was dealing with someone hacking my email. I got really angry and felt compelled to lash out and say terrible things to the hacker. Instead my faith compelled me to remain as calm as possible and it ended up that I was able to get back my account.
hit:542_conv:1085,utterance,speaker,"I was getting my email hacked and wanted to lose my temper and send the hacker insulting, threatening emails. I felt compelled instead, by my faith, to remain patient. I ended up getting my email back in the end!"
hit:542_conv:1085,utterance,listener,That is good. You finally conquer it all with your patient.
hit:542_conv:1085,utterance,speaker,"Yeah, it might not be good to assume that but I couldn't help but feel that things worked out because I managed to keep my faith/patience that the situation would be okay."
hit:542_conv:1085,utterance,listener,"I will advice though, in some cases you have to report this to the security agencies"
hit:542_conv:1085,utterance,speaker,"Oh yeah, we are planning on reporting the hacker to the people that handle international fraud/scams."
hit:4188_conv:8376,situation,none,I have been faithful to my girlfriend of almost 3 years
hit:4188_conv:8376,utterance,speaker,I have been faithful to my girlfriend of almost 3 years
hit:4188_conv:8376,utterance,listener,"That's is a really good thing, it helps build trust in a relationship."
hit:4188_conv:8376,utterance,speaker,"That is true, I wish it was not so rare"
hit:4188_conv:8376,utterance,listener,"Well, that is the way the world works now days. Nothing like it did in the past."
hit:5831_conv:11663,situation,none,What does it take to have a woman that will stay till death
hit:5831_conv:11663,utterance,speaker,What does it take to have a woman that will stay till death
hit:5831_conv:11663,utterance,listener,"I am not married, so I am not sure."
hit:5831_conv:11663,utterance,speaker,"Ok, I want a woman that will be faithful"
hit:5831_conv:11663,utterance,listener,Where do you go to meet women?
hit:5831_conv:11663,utterance,speaker,Church
hit:11248_conv:22497,situation,none,When is was little my dog got hit by a tractor. The vet told us it would be best to put the dog down. I threw a fit and told my mom not to do it. She listened and the dog lived another ten or twelve years no complications.
hit:11248_conv:22497,utterance,speaker,When I was about 5 I saw my dog get run over by a tractor. The vet said we should think about putting him down because it could have brain damage. I threw a fit in the clinic when he said that.
hit:11248_conv:22497,utterance,listener,"That's crazy, I can't believe your dog survived. Did you end up putting him down?"
hit:11248_conv:22497,utterance,speaker,No Dobie was around when I graduated High School. That was one tough doberman.
hit:11248_conv:22497,utterance,listener,"That's really impressive, I'm glad he was able to keep living and supporting you."
hit:11527_conv:23055,situation,none,I was to having a conversation with a co-worker when they asked me out on date. I refused letting them know I was married.
hit:11527_conv:23055,utterance,speaker,Since this incident the have not spoken to me since.
hit:11527_conv:23055,utterance,listener,I have not seen the message about the incident but I do hope that person will speak to you.
hit:11527_conv:23055,utterance,speaker,I was having a conversation at work with a coworker and they asked me on a date. I refused since I am married.
hit:11527_conv:23055,utterance,listener,That was the right thing to do. You respect your marriage.
hit:11527_conv:23055,utterance,speaker,I love my mate so much. I would never do anything to hurt them.
hit:11527_conv:23055,utterance,listener,Awesome. I love my mate too. That coworker is very out of order!
hit:8309_conv:16618,situation,none,A girl tried to kiss me at a party but I refrained. I am in a relationship already.
hit:8309_conv:16618,utterance,speaker,She went in for a kiss but I declined.
hit:8309_conv:16618,utterance,listener,Why'd you turn her down?
hit:8309_conv:16618,utterance,speaker,"I'm already with a girl, couldn't do it."
hit:8309_conv:16618,utterance,listener,"Well, props on you for being loyal. That shows a lot of character."
hit:8309_conv:16618,utterance,speaker,"I try my best, I really do love her."
hit:6348_conv:12696,situation,none,"i hear of people cheating all the time, i couldnt imagine ever cheating on my wife"
hit:6348_conv:12696,utterance,speaker,"i hate hearing of people cheating, i couldnt imagine cheating on my wife"
hit:6348_conv:12696,utterance,listener,Well you're a good man. Not many of yall out there these days.
hit:6348_conv:12696,utterance,speaker,"i appreciate that, unfortunately that shouldnt be considered good just normal"
hit:6348_conv:12696,utterance,listener,Exactly. I still have hope for a new generation of nice guys to come along one day.
hit:6070_conv:12141,situation,none,"I had a girl try to hook up with me, but i didnt do anything because I love my wife."
hit:6070_conv:12141,utterance,speaker,This attractive girl at the bar was trying to get me to go home with her the other night
hit:6070_conv:12141,utterance,listener,Well... did you?
hit:6070_conv:12141,utterance,speaker,"No, im married and I couldnt do that to my wife"
hit:6070_conv:12141,utterance,listener,Ah too bad you're married.    Pro's and con's
hit:11225_conv:22450,situation,none,I asked a coworker to cover a shift for another coworker. I was confident this person would take on more hours and step up when needed.
hit:11225_conv:22450,utterance,speaker,I recently asked a coworker of mine to cover a shift for another employee.
hit:11225_conv:22450,utterance,listener,Where they able to cover for the other employee?
hit:11225_conv:22450,utterance,speaker,"Yes, they were happy to take the hours."
hit:11225_conv:22450,utterance,listener,"That's good, I know what it's like when you can't get a shift covered and your just understaffed and scrambling the whole day."
hit:11225_conv:22450,utterance,speaker,"Yes, it was very last minute but I was thankful it worked out the way it did."
hit:3091_conv:6182,situation,none,There was a time my mom and dad didn't see each other for 4 years because of school.
hit:3091_conv:6182,utterance,speaker,There was a time my mom and dad didn't see each other for 4 years because of school.
hit:3091_conv:6182,utterance,listener,"wow, where did ya'll live at the time."
hit:3091_conv:6182,utterance,speaker,My mom was going to school in New York and my dad in California. It's amazing they did the whole long distance dating thing.
hit:3091_conv:6182,utterance,listener,So you guys never did visits or anything?
hit:10809_conv:21618,situation,none,i am loyal to my wife and i'll always be
hit:10809_conv:21618,utterance,speaker,i am loyal to my wife and i'll always be.
hit:10809_conv:21618,utterance,listener,That's an amazing attitude. Not many people are like that nowadays.
hit:10809_conv:21618,utterance,speaker,"i don't get it why people cheat and hurt each other, but i suppose because they are never happy with what they have and only feel grateful for it after they lose it."
hit:10809_conv:21618,utterance,listener,Crazy world we live in.
hit:11420_conv:22840,situation,none,"I admire Shakespeare a lot. I read hamlet, romeo and Juliet and Macbeth too. I feel I am very much devoted to him."
hit:11420_conv:22840,utterance,speaker,I admire Shakespeare a lot!
hit:11420_conv:22840,utterance,listener,He is a great play-writer. What do you like best?
hit:11420_conv:22840,utterance,speaker,"I read hamlet, romeo and Juliet and Macbeth too!"
hit:11420_conv:22840,utterance,listener,All great stories. I want to visit the Globe Theater sometime in my life.
hit:11420_conv:22840,utterance,speaker,I feel I am very much devoted to him.
hit:5269_conv:10538,situation,none,Havent cheated on wife
hit:5269_conv:10538,utterance,speaker,I've been with my wife for 5 years so far
hit:5269_conv:10538,utterance,listener,how is it going?
hit:5269_conv:10538,utterance,speaker,Pretty good!  I remain loyal to her through thick and thin!
hit:5269_conv:10538,utterance,listener,thats the way to be!
hit:5269_conv:10538,utterance,speaker,Yeah back in my younger days I would've been a little more promiscuous but not now!  She's worth it!
hit:10866_conv:21733,situation,none,"My wife has been so supportive,we dont  keep secrets"
hit:10866_conv:21733,utterance,speaker,"My wife has been so supportive,we dont keep secrets"
hit:10866_conv:21733,utterance,listener,"That is great, that is the beginning of happiness"
hit:10866_conv:21733,utterance,speaker,"Sure it is,i can vouch for her fidelity"
hit:10866_conv:21733,utterance,listener,"Wow, that is true love"
hit:8828_conv:17656,situation,none,Every Sunday I goto church. Having something to believe in makes me feel whole
hit:8828_conv:17656,utterance,speaker,Every Sunday I goto church.
hit:8828_conv:17656,utterance,listener,that's wonderful! I go to church every sabbath
hit:8828_conv:17656,utterance,speaker,Having something to believe in makes me feel whole
hit:8828_conv:17656,utterance,listener,i agree with you! I don't know what i would do without God.
hit:3859_conv:7719,situation,none,"I've been with my employer for 8 years. They're going through a tough time now, and I'm trying to do my best although the work has been really hectic."
hit:3859_conv:7719,utterance,speaker,"I've been with my employer for 8 years. They're going through a tough time now, and I'm trying to do my best although the work has been really hectic"
hit:3859_conv:7719,utterance,listener,Are they going to shut down?
hit:3859_conv:7719,utterance,speaker,"Business has been really bad. I'm hoping for miracle, but it doesn't look good."
hit:3859_conv:7719,utterance,listener,I hope it works out. i don't want anyone to be out of work.
hit:11611_conv:23222,situation,none,I was out on a bachelor party with my friends. A girl wanted my number but I told her I already have a great girl at home.
hit:11611_conv:23222,utterance,speaker,I was out on a bachelor party with my friends. A girl wanted my number but I told her I already have a great girl at home.
hit:11611_conv:23222,utterance,listener,Good job! Hopefully she deserves the faithful person you are!
hit:11611_conv:23222,utterance,speaker,SHe really is great for me. I cant imagine being with anyone else.
hit:11611_conv:23222,utterance,listener,I can't help but be a little jealous. haha
hit:10383_conv:20766,situation,none,"I have recently left my job with no new position to go into. I am worried about the future, but also confident that I will find something new."
hit:10383_conv:20766,utterance,speaker,"Hi there, I have just left my current job in education due to a variety of unpleasant circumstances, with no other job to go into! It's both frightening and liberating!"
hit:10383_conv:20766,utterance,listener,"If you were unhappy, sometimes you just have to make that leap. Now you can explore your options!"
hit:10383_conv:20766,utterance,speaker,"I know - it's getting a bit difficult for money, and I'm struggling to find positions that match my skills, but I'm hopeful that something will come up soon."
hit:10383_conv:20766,utterance,listener,Just keep looking. My sister started out with a temp job that has since turned into a well paying permanent job that is even paying for her education.
hit:10383_conv:20766,utterance,speaker,"Ah, that's brilliant and exciting, good for her! Hopefully something like that can happen for me too!"
hit:5871_conv:11743,situation,none,There was a girl who approached me last week and wanted to make out with me. I had to say no to her because I'm married.
hit:5871_conv:11743,utterance,speaker,Last week when I was out hiking a girl randomly approached me and wanted to make out with me. I had to tell her no because I'm married.
hit:5871_conv:11743,utterance,listener,"Wow, what a forward woman."
hit:5871_conv:11743,utterance,speaker,She was really hot too. I felt bad about possibly hurting her feelings
hit:5871_conv:11743,utterance,listener,"Yeah, I'm sure you were."
hit:11176_conv:22352,situation,none,I was out shopping and a very attractive man was giving me a lot of attention. I am married and I am happy to say that I remained faithful to my husband.
hit:11176_conv:22352,utterance,speaker,Went shopping this weekend and learned something about myself.
hit:11176_conv:22352,utterance,listener,What a strange place for introspection! What did you learn?
hit:11176_conv:22352,utterance,speaker,Well I learned that I can say no to temptation and feel great about my decision.
hit:11176_conv:22352,utterance,listener,"Wow that's pretty fundamental to your personality, and a great thing to discover. I imagine the knowledge will help you throughout life."
hit:11176_conv:22352,utterance,speaker,Yeah and also make my hubby happy too! not to mention the wallet.
hit:1379_conv:2758,situation,none,"I am faithful to my girlfriend all the time, I wish that was not so rare"
hit:1379_conv:2758,utterance,speaker,"I am faithful to my girlfriend all the time, I wish that was not so rare"
hit:1379_conv:2758,utterance,listener,"oh, what happened?"
hit:1379_conv:2758,utterance,speaker,"Nothing for me, but other people are not faithful"
hit:1379_conv:2758,utterance,listener,oh that's bad. I feel sorry for you.
hit:4691_conv:9382,situation,none,I have always been faithful and loyal to my girlfriend of almost 3 years
hit:4691_conv:9382,utterance,speaker,I have always been faithful and loyal to my girlfriend of almost 3 years
hit:4691_conv:9382,utterance,listener,That's great. Are you going to propose?
hit:4691_conv:9382,utterance,speaker,"One of these days maybe, but we are still young"
hit:4691_conv:9382,utterance,listener,"Well, don't rush it. You will be fine"
hit:2320_conv:4640,situation,none,"There's a new hotel that's been headhunting me to work for them, but I think I'll stay at the one I'm at now. They've been good to me."
hit:2320_conv:4640,utterance,speaker,"There's a new hotel that's been headhunting me to work for them, but I think I'll stay at the one I'm at now. They've been good to me."
hit:2320_conv:4640,utterance,listener,"I'd probably stay loyal too, after weighing the pros and cons, making a list for myself."
hit:2320_conv:4640,utterance,speaker,"Yea. It's a tough choice, but I'm happy where I am."
hit:2320_conv:4640,utterance,listener,"good for you, wish i could say the same for myself. I'm not unhappy, just got more work to do."
hit:5778_conv:11557,situation,none,I let my Tesla stay on autopilot the entire trip.
hit:5778_conv:11557,utterance,speaker,So I let my Tesla drive on autopilot for the entire trip!
hit:5778_conv:11557,utterance,listener,Amazing. Was there any scares?
hit:5778_conv:11557,utterance,speaker,No I had complete faith in it to drive properly!
hit:5778_conv:11557,utterance,listener,That's cool. You live in teh future now.
hit:1013_conv:2027,situation,none,I have always been faithful to my girlfriend of 2.5 years
hit:1013_conv:2027,utterance,speaker,I have always been faithful to my girlfriend of 2.5 years
hit:1013_conv:2027,utterance,listener,congratulations. marry her
hit:1013_conv:2027,utterance,speaker,"I am thinking about it, we are still young"
hit:1013_conv:2027,utterance,listener,then maybe you should cheat.
hit:11778_conv:23556,situation,none,I love my wife so much.  I would never cheat on her.
hit:11778_conv:23556,utterance,speaker,I love my wife so much!
hit:11778_conv:23556,utterance,listener,That ig good to hear! How long have you been together?
hit:11778_conv:23556,utterance,speaker,We have been together for 10 years.  I would never cheat on her.
hit:11778_conv:23556,utterance,listener,Aww that's a significant amount of time.
hit:11320_conv:22641,situation,none,That id receive my wallet back after i lost it
hit:11320_conv:22641,utterance,speaker,"I left my wallet on the train last week, i was so relieved once i had found out it was returned back in."
hit:11320_conv:22641,utterance,listener,Close call! i would be pretty upset to lose my wallet.
hit:11320_conv:22641,utterance,speaker,I was at the time! It had a ton of cash and cards in too.
hit:11320_conv:22641,utterance,listener,"wow, lucky it got turned in with cash in it. Be more careful in the future! hah"
hit:2169_conv:4339,situation,none,I've always tried to be loyal to my family.
hit:2169_conv:4339,utterance,speaker,I've always tried to be good to my family.
hit:2169_conv:4339,utterance,listener,Did something bad happen?
hit:2169_conv:4339,utterance,speaker,"No, I just do this because I see so many others not treating their families right."
hit:2169_conv:4339,utterance,listener,That is true. It is sad.
hit:2855_conv:5711,situation,none,You know... I have never cheated on my husband in 20 years.
hit:2855_conv:5711,utterance,speaker,"You know... I have never cheated on my husband, or anyone else for that matter."
hit:2855_conv:5711,utterance,listener,Good for you.You are a person with morals.
hit:2855_conv:5711,utterance,speaker,Thank you.  Can't say it never crossed my mind but I behave!
hit:2855_conv:5711,utterance,listener,"We all have thinking that sometimes, but acting is the wrong thing to do."
hit:10502_conv:21004,situation,none,I just had to mail a phone back to Verizon and they lost it and are now trying to hit me with a 550 dollar charge! We're working it out now in trying to get them to not charge me that.
hit:10502_conv:21004,utterance,speaker,Verizon sent me a damaged iphone and I returned it. Now they're claiming they never received it! I got charged over 500 dollars for it.
hit:10502_conv:21004,utterance,listener,That sounds horrible. I would be so mad at them.
hit:10502_conv:21004,utterance,speaker,"I was at first, but I think it was hellish mix up. I'm working it out with them now, hopefully they don't nab with that money."
hit:10502_conv:21004,utterance,listener,The level headed approach will probably accomplish more anyway. I'm sure they have money so I also hope they don't take yours.
hit:10502_conv:21004,utterance,speaker,I agree haha! Do they need another 500 dollars? Not mine for sure.
hit:7474_conv:14949,situation,none,All of the people at my office have decided to leave all at once.  I'm one of the only few that are staying.
hit:7474_conv:14949,utterance,speaker,All of the people at my office have decided to quit all at once.
hit:7474_conv:14949,utterance,listener,Oh no! Did you quit too?
hit:7474_conv:14949,utterance,speaker,"No, I'm staying put, they've been with me through a lot and have really helped me out."
hit:7474_conv:14949,utterance,listener,Well that's very loyal of you. I'm sure your boss will appreciate it. Maybe you'll get a promotion!
hit:10206_conv:20413,situation,none,I was baptized at 13. It felt good to make that commitment.
hit:10206_conv:20413,utterance,speaker,"When I was 13 I was baptized. In water, not milk. But if I was baptized in milk it would be whole milk."
hit:10206_conv:20413,utterance,listener,"That's good, how does that make you feel"
hit:10206_conv:20413,utterance,speaker,Honestly? Not fat.
hit:10206_conv:20413,utterance,listener,"Nice, I like your attitude"
hit:10464_conv:20929,situation,none,"I have been at my job for over 10 years and though I feel like I could use some additional experiences, I also feel a sense of loyalty to my current company."
hit:10464_conv:20929,utterance,speaker,It is hard to make a decision to take a new job when you have been with one employer for a long time.
hit:10464_conv:20929,utterance,listener,I agree. Do you find yourself in that situation right now?
hit:10464_conv:20929,utterance,speaker,"Yes, I feel like I need new experiences but I feel a sense of loyalty to my current employer."
hit:10464_conv:20929,utterance,listener,That's very kind of you to be so considerate. Hopefully the right choice will make itself obvious to you in the near future.
hit:10464_conv:20929,utterance,speaker,"I agree, I want to keep growing in my career."
hit:10464_conv:20929,utterance,listener,Well good luck to you!
hit:10464_conv:20929,utterance,speaker,"Thank you, I appreciate it!"
hit:4509_conv:9019,situation,none,I eat tacos every single tuesday.
hit:4509_conv:9019,utterance,speaker,I eat tacos every single tuesday.
hit:4509_conv:9019,utterance,listener,"Oh yes, I love taco Tuesday!"
hit:4509_conv:9019,utterance,speaker,Taco tuesday has been my soul since i was born.
hit:4509_conv:9019,utterance,listener,That must be a proud tradition.
hit:11152_conv:22305,situation,none,I have been loyal to the Dallas Cowboys since I met my current love.
hit:11152_conv:22305,utterance,speaker,"""I have been loyal to the Dallas Cowboys since I met my current love."""
hit:11152_conv:22305,utterance,listener,"Ah, the love is a cowboys fan?"
hit:11152_conv:22305,utterance,speaker,Yes Do you like Footbal?
hit:11152_conv:22305,utterance,listener,"I mostly watch college but yeah, football is great!"
hit:8392_conv:16784,situation,none,ill never cheat on my girl
hit:8392_conv:16784,utterance,speaker,"i dont know how my friends out here cheating on there girls , i never cheat on mine its happened to me in the past and it hurt"
hit:8392_conv:16784,utterance,listener,Some people know they can do better so they shop around I guess.
hit:8392_conv:16784,utterance,speaker,"i dont see it that way , but everyone has there own views"
hit:8392_conv:16784,utterance,listener,I guess. Or it could be they are ready to move on but need to know someone else will be interested in them.
hit:1010_conv:2020,situation,none,I have always been faithful to my grilfriend of 2.5 years
hit:1010_conv:2020,utterance,speaker,I have always been faithful to my girlfriend of 2.5 years
hit:1010_conv:2020,utterance,listener,That's nice. Hard to find nowadays.
hit:1010_conv:2020,utterance,speaker,"That is for sure, you see so many bad stories around the enws and people"
hit:1010_conv:2020,utterance,listener,I know. I wish things were better!
hit:3498_conv:6997,situation,none,I would never cheat on my wife
hit:3498_conv:6997,utterance,speaker,"I love my wife so much, i would never be able to cheat on her. i don't know how some people can cheat on their spouses"
hit:3498_conv:6997,utterance,listener,Well I love my husband and I have cheated so it really one doesn't have much to do with the other.
hit:3498_conv:6997,utterance,speaker,why would you cheat on him? I will never understand that
hit:3498_conv:6997,utterance,listener,"its not about cheating... you can love someone but if they don't meet certain needs, not just sexual... you can get it elsewhere but that doesnt negate your love for the person who is unable to fulfill your needs"
hit:897_conv:1794,situation,none,Last week I saw this big pizza in the breakroom and I chose to stick to my diet.
hit:897_conv:1794,utterance,speaker,"Hello, last week I walked into a breakroom and I saw a big pizza laying there for anyone to grab up, however I chose not to take a slice and remain faithful to my diet."
hit:897_conv:1794,utterance,listener,"Oh man, good for you! I would have caved for sure. Pizza is my life"
hit:897_conv:1794,utterance,speaker,"Mine too, but you know, you start with one and the next thing you know, half the pizza is gone.  Its better to keep the eye on the prize"
hit:897_conv:1794,utterance,listener,So true. I always eat it all. I really can't control myself so better not to even start. Good on you
hit:897_conv:1794,utterance,speaker,Thanks for the kind words.  I try to stick to my goals every once in a while but you know we all have our cheat days.
hit:9567_conv:19134,situation,none,"I went to the bar the other night and a girl tried to get me to go home with her, but i didnt. because my wife would be mad"
hit:9567_conv:19134,utterance,speaker,So I was out at the bar last night and I ran into my ex.  She was looking great and she tried to get me to go home with her.
hit:9567_conv:19134,utterance,listener,I'm guessing it didn't work right?
hit:9567_conv:19134,utterance,speaker,"Nope, I didnt go.  My wife wouldve been pretty mad."
hit:9567_conv:19134,utterance,listener,"Sounds to me like you've made some good decisions in your life to land you in marriage, awesome!"
hit:5057_conv:10114,situation,none,I'm very faithful in my community and the people in it.  They are good people
hit:5057_conv:10114,utterance,speaker,I have a lot of faith in the community I live in; everyone seems like a good person.
hit:5057_conv:10114,utterance,listener,"That's really nice, we don't get a lot of that these days. Makes me kind of miss the old days when people had a real sense of community."
hit:5057_conv:10114,utterance,speaker,"I agree, that's why I favor smaller towns opposed to big cities. Just not my thing."
hit:5057_conv:10114,utterance,listener,I totally know what you mean. I live in a smaller city now and it feels a lot cozier than larger cities I've lived in before.
