Dialog_ID,Type,Actor,Text
hit:9237_conv:18475,situation,none,I was looking through my old school yearbooks. It had been awhile since I saw them. It really brought back a lot of memories.
hit:9237_conv:18475,utterance,speaker,I was looking through my old school yearbooks. It had been awhile since I saw them. It really brought back a lot of memories
hit:9237_conv:18475,utterance,listener,"Ah, I certainly know the feeling of bringing back old memories. It's fun to go back and remember the people you shared all those classes with, isn't it?"
hit:9237_conv:18475,utterance,speaker,It's amazing what you have forgotten until you see the pictures and then it all comes flooding back.
hit:9237_conv:18475,utterance,listener,"I know exactly what you mean! All the old flames, the old rivalries, everything is like it was yesterday. It's a pretty cool feeling."
hit:9887_conv:19775,situation,none,I remember my grandmother showing me how to make lemon ice box pie. I still make it
hit:9887_conv:19775,utterance,speaker,my grandmother showed me how to make lemon ice box pie when i was around 10
hit:9887_conv:19775,utterance,listener,"That sounds delicious, do you know how to make it now?"
hit:9887_conv:19775,utterance,speaker,it really simple. The hardest thing in the whipped topping. I make it for my kids
hit:9887_conv:19775,utterance,listener,You sound like a great parent. you should pass down the recipe to your kids too
hit:9887_conv:19775,utterance,speaker,I think I will. They do love the pie
hit:6359_conv:12719,situation,none,I remember when a movie ticket was a dollar.  Those were the days.
hit:6359_conv:12719,utterance,speaker,I remember when a movie ticket was a dollar.
hit:6359_conv:12719,utterance,listener,"Oh my heavens, how long ago was that?"
hit:6359_conv:12719,utterance,speaker,It was only 20 years ago.  Those were the days.
hit:6359_conv:12719,utterance,listener,It's cool that you experienced that. I love going to the movies!
hit:12175_conv:24350,situation,none,I miss the old days when I lived at home with my parents. We had a nice house and I didn't have to do anything but school and play with my friends. Now I have responsibilities.
hit:12175_conv:24350,utterance,speaker,I sure miss the days when I was young and living at home. We had a nice house and all I had to do was schoolwork and play with my friends.
hit:12175_conv:24350,utterance,listener,"True, you must be feeling nostalgic, kids going back to school and all"
hit:12175_conv:24350,utterance,speaker,Yeah now I have responsibilities. I wish I could go back to how things were.
hit:12175_conv:24350,utterance,listener,Someone needs to invent a time machine!
hit:5487_conv:10974,situation,none,I love when fb shows me my memories. I log on just for that.
hit:5487_conv:10974,utterance,speaker,I log in to facebook every day just for the facebook memories part
hit:5487_conv:10974,utterance,listener,That's my favorite part of facebook!  Especially when I see old pics of my kids.
hit:5487_conv:10974,utterance,speaker,I know right!  I love it!
hit:5487_conv:10974,utterance,listener,"About this time of year, there's a lot of 'first day of school' pics."
hit:5487_conv:10974,utterance,speaker,Yep. Then there's graduation and prom in may.
hit:5487_conv:10974,utterance,listener,"And in between football games and soccer games, and christmases - it's a healthy reminder that time flies so quickly!"
hit:5487_conv:10974,utterance,speaker,So true! I wish my phone would just do it automatically
hit:5487_conv:10974,utterance,listener,"I know Google Photos has a little reminder thingy where it says something like, ""Remember this day?"""
hit:12076_conv:24152,situation,none,I have keep all of my kids halloween costumes. Its my favorite holiday and I like to reminisce
hit:12076_conv:24152,utterance,speaker,Halloween is my favorite holiday
hit:12076_conv:24152,utterance,listener,That's cool what's your favorite part about it
hit:12076_conv:24152,utterance,speaker,Dressing up with the kids. i have kept every costume my kids have had.
hit:12076_conv:24152,utterance,listener,"Nice, you're never too old to go trick or treating haha"
hit:12076_conv:24152,utterance,speaker,Its so fun. I always look back at the photos and remember the good times we have on that day
hit:7914_conv:15829,situation,none,I remember when I was little and we would go to the park almost every Sunday.... great memories
hit:7914_conv:15829,utterance,speaker,I remember when I was little and we would go to the park almost every Sunday.... great memories
hit:7914_conv:15829,utterance,listener,That sounds so fun!
hit:7914_conv:15829,utterance,speaker,Yes im going to do the same with my kids
hit:7914_conv:15829,utterance,listener,That is great! I'm sure they will enjoy it like you did!
hit:16_conv:33,situation,none,I get wistful remembering my high school days.
hit:16_conv:33,utterance,speaker,I'm nearing 40 and I find myself thinking a lot about my teen years and early twenties. The friends I had then and the fun we had.
hit:16_conv:33,utterance,listener,"That is where I am still at, I am scared I will have regrets when I get older"
hit:16_conv:33,utterance,speaker,I don'
hit:16_conv:33,utterance,listener,"That is good, I am glad you have no regrets!"
hit:5339_conv:10678,situation,none,The other day I found one of my old shirts from when I was a kid in my storage. I remember running around my neighborhood with my friends in that shirt. It had mickey mouse on it.
hit:5339_conv:10678,utterance,speaker,I found an old childhood shirt of mine in storage the other day. It was white and red with mickey mouse on it. I remember riding my bikes through the neighborhood with my friends with that shirt on.
hit:5339_conv:10678,utterance,listener,That sounds like a great memory! I always get nostalgic about pretty much everything. How long ago was it?
hit:5339_conv:10678,utterance,speaker,I must have been around 8 or 9 when that shirt still fit. I lived right by a mangrove forest. Me and my friends would roam through it and make up stories of things that had happened there.
hit:5339_conv:10678,utterance,listener,I wish I had a group of friends like that. I always just knew people but never got close.
hit:5339_conv:10678,utterance,speaker,I went through that too. I'm sort of going through that now. It was much easier for me to make close friends when I was young than it is now.
hit:10994_conv:21989,situation,none,"I used to watch the original Sailor Moon when I was younger, and when the reboot started, I got to share it with my daughters."
hit:10994_conv:21989,utterance,speaker,"I used to watch Sailor Moon as a kid, and when they made a reboot, I got to share that with my daughters."
hit:10994_conv:21989,utterance,listener,"Sailor Moon~!  That was the best show!  I've shared it with my kids, too.  And the laugh at the picture of me dressed up as Sailor Jupiter from loooooong ago!"
hit:10994_conv:21989,utterance,speaker,"See, that what I'm talking about!  They were so into it!  I think I even shed a tear when Usagi made her first transformation."
hit:10994_conv:21989,utterance,listener,"My girls think I'm the coolest because I watch Sailor Moon and Dragonball Super and a ton of other anime and I'm like, ""I've been watching stuff like this since before you were born!"""
hit:10994_conv:21989,utterance,speaker,"I've tricked mine into learning, getting them to watch Cells at Work recently."
hit:10994_conv:21989,utterance,listener,That's good!  I've got the ones that like watching anything about space.  The older one wants to be on a Mars mission!
hit:9550_conv:19101,situation,none,"I bought my kids a slap bracelet the other day, and it reminded me of buying them for myself when I was a kid."
hit:9550_conv:19101,utterance,speaker,"I bought my kids a slap bracelet the other day, and it reminded me of buying them for myself when I was a kid."
hit:9550_conv:19101,utterance,listener,I remember those. The light up ones were the coolest.
hit:9550_conv:19101,utterance,speaker,I know.  They were so much fun!  I couldn't believe it when I saw that they were coming back around.
hit:9550_conv:19101,utterance,listener,Thank goodness! A pleasant change from fidget spinners and fortnite.
hit:9550_conv:19101,utterance,speaker,"Hahahahaha, seriously."
hit:8463_conv:16926,situation,none,I found my old high school yearbook earlier. I wish I could go back to those days.
hit:8463_conv:16926,utterance,speaker,I found my high school yearbook this morning. I spent the whole day going through it.
hit:8463_conv:16926,utterance,listener,good memories?
hit:8463_conv:16926,utterance,speaker,Very good! I still wish I could go back to that age knowing what I know now though lol
hit:8463_conv:16926,utterance,listener,im with you there
hit:9814_conv:19628,situation,none,I ate a PB&J sandwich yesterday and it reminded me so much of childhood days.
hit:9814_conv:19628,utterance,speaker,I ate a PB&J sandwich yesterday and it reminded me so much of childhood days.
hit:9814_conv:19628,utterance,listener,Why is that?
hit:9814_conv:19628,utterance,speaker,"I used to eat them so much as a kid, but never as an adult."
hit:9814_conv:19628,utterance,listener,"oh, that makes sense. why yesterday then?"
hit:9814_conv:19628,utterance,speaker,I randomly decided to make one with what I had on hand in the house. Really took me back.
hit:11414_conv:22829,situation,none,going to visit my old high school
hit:11414_conv:22829,utterance,speaker,went to my old high school recently
hit:11414_conv:22829,utterance,listener,That can be weird. Lots of memories.
hit:11414_conv:22829,utterance,speaker,good and bad mostly funny
hit:11414_conv:22829,utterance,listener,Sometimes it's good to reminisce.
hit:6287_conv:12574,situation,none,The warm breeze always makes me think of my first kiss. So many good memories.
hit:6287_conv:12574,utterance,speaker,The warm breeze today reminded me of my first kiss.
hit:6287_conv:12574,utterance,listener,That seems like a nice memory
hit:6287_conv:12574,utterance,speaker,It was! Those days were filled with grand memories.
hit:6287_conv:12574,utterance,listener,IT's nice remembering the good times
hit:279_conv:558,situation,none,I do miss the 2000's
hit:279_conv:558,utterance,speaker,I do miss the last decade.I was adolescent and had a lot of fun.
hit:279_conv:558,utterance,listener,I have the same feeling but for the last 90s and early 2000's. Being an adult is no fun.
hit:279_conv:558,utterance,speaker,"No, it's not.Al responsabilities and no fun. I wish i was Peter Pan."
hit:279_conv:558,utterance,listener,Yes or rich. When I was a kid I wanted to grow up. Now that I'm old I want to be a kid again.
hit:5454_conv:10909,situation,none,"I ran into my ex in the super market.  She has kids now which was werid, but we talked about how things used it be.  Its fun thinking about the past"
hit:5454_conv:10909,utterance,speaker,Do you ever see someone and feel like you are transported back in time to a specific place and moment?
hit:5454_conv:10909,utterance,listener,Oh yes! Deja Vu has happened to me quite a bit! It's eerie and cool huh?
hit:5454_conv:10909,utterance,speaker,"its crazy! I ran into my ex at the grocery store.  She has kids now, so that was weird.  We talked about some of our old memories.  It was fun thinking about the past and imagining what could have been."
hit:5454_conv:10909,utterance,listener,It's always intense running into ex's. I'm glad your guys conversation went well and you guys could catch up.
hit:5095_conv:10190,situation,none,I remember my first day at school. I get nervous every time school starts.
hit:5095_conv:10190,utterance,speaker,I had a terrible first day of juinor high
hit:5095_conv:10190,utterance,listener,what happened?
hit:5095_conv:10190,utterance,speaker,A girl purposely tripped me in the hallway in front of everyone.
hit:5095_conv:10190,utterance,listener,on purpose?
hit:5095_conv:10190,utterance,speaker,yes. I get nervous for my daughter starting a new school because of that
hit:241_conv:482,situation,none,"Last year, i went to a restaurant and they had a pinball machine."
hit:241_conv:482,utterance,speaker,"Last year, i went to a restaurant and they had a pinball machine."
hit:241_conv:482,utterance,listener,Did you play it?
hit:241_conv:482,utterance,speaker,I did.  It took me back to my childhood.
hit:241_conv:482,utterance,listener,"That sounds so fun! I""m glad you enjoyed it!"
hit:241_conv:482,utterance,speaker,"When i was a child, i would steal dollars from my brother's coin collection and go to the arcade."
hit:7245_conv:14491,situation,none,"I miss when my daughter was a baby, I wish I could go back in time."
hit:7245_conv:14491,utterance,speaker,"I miss when my daughter was a baby, I wish I could go back in time"
hit:7245_conv:14491,utterance,listener,How old is she now? why do you miss her baby stage?
hit:7245_conv:14491,utterance,speaker,Shes 5 now. It was much easier
hit:7245_conv:14491,utterance,listener,"I see, she is probably all rambunctious now."
hit:7547_conv:15094,situation,none,"When I clean my cupboard, I got my old dress which is my favorite. It reminds me my old memories."
hit:7547_conv:15094,utterance,speaker,I got my old favorite dress when I clean my cupboard.
hit:7547_conv:15094,utterance,listener,What color is your favorite dress?
hit:7547_conv:15094,utterance,speaker,It's pink. My childhood choice is this! It reminds me my childhood.
hit:7547_conv:15094,utterance,listener,"That sounds very nice, so glad you have that dress."
hit:763_conv:1526,situation,none,"I was listening to a playlist of music, and an old song that I hadn't heard since I was a kid. It instantly made me feel the exact feelings I had had when I was a young kid when I would listen to that song while spending time with my family."
hit:763_conv:1526,utterance,speaker,"I was listening to this random music playlist on Youtube and then this song that I hadn't heard since I was a kid, that I had completely forgotten about, came on and brought back all these childhood memories."
hit:763_conv:1526,utterance,listener,What was the song?
hit:763_conv:1526,utterance,speaker,"It was this song by the band ""Cake"" that my parents used to play all of the time in the car. I can't remember the name though."
hit:763_conv:1526,utterance,listener,Is it short skir't long jacket. I love that song.
hit:763_conv:1526,utterance,speaker,No haha but I do remember that song as well! I think it was something about an opera singer.
hit:10733_conv:21466,situation,none,I was looking through my parents' wedding album and remembering them when they were younger
hit:10733_conv:21466,utterance,speaker,"man, I was just looking through my parents wedding album.....I can't believe how young they were"
hit:10733_conv:21466,utterance,listener,Dang! Do you look like your parents?
hit:10733_conv:21466,utterance,speaker,sort of...but it just made me think about how young I used to be too....the time sure has passed by
hit:10733_conv:21466,utterance,listener,"Yup, time goes by too fast!"
hit:10733_conv:21466,utterance,speaker,looking back is always fun tho. time has been my best friend
hit:8316_conv:16633,situation,none,Listening to old music on youtube. The early 2000s had the best music.
hit:8316_conv:16633,utterance,speaker,It's nice listening to old music.
hit:8316_conv:16633,utterance,listener,"Yea, I enjoy stuff from my childhood. What kind of music are you listening to, country, rock, something else?"
hit:8316_conv:16633,utterance,speaker,"Lots of old pop and punk songs, like a day to remember!"
hit:8316_conv:16633,utterance,listener,"That sounds like a really great time, I love those nostalgic feelings you get from listening to stuff from your past."
hit:8316_conv:16633,utterance,speaker,"It really is, I'm cruising along the highway jamming out right now."
hit:7631_conv:15263,situation,none,I remember when a candy bar was only 50 cents.  Those were the good old days.
hit:7631_conv:15263,utterance,speaker,I remember when a candy bar was only 50 cents.
hit:7631_conv:15263,utterance,listener,Yeah. The times have changed
hit:7631_conv:15263,utterance,speaker,Those were the good old days.
hit:7631_conv:15263,utterance,listener,That is true. I wonder if things will be like those day
hit:9002_conv:18004,situation,none,I found my old Nintendo system. I set it up and started to play some old games and it really brought me back.
hit:9002_conv:18004,utterance,speaker,I set up my old Nintendo system and had so much fun playing it. It really reminded me of when I was a child.
hit:9002_conv:18004,utterance,listener,I loved playing that!  They look so outdated now.  Good times!
hit:9002_conv:18004,utterance,speaker,They really do. I can still remember when I got it for Christmas all those years ago.
hit:9002_conv:18004,utterance,listener,That must have been the most epic Christmas ever!  I think someone gave us ours but I can't remember.  Makes me want to play now!
hit:3048_conv:6097,situation,none,"christmas is already back in my store , brings back memories"
hit:3048_conv:6097,utterance,speaker,"we have been getting in a lot of christmas freight over the last couple of months at my store, it always brings back a lot of memories of the good old times"
hit:3048_conv:6097,utterance,listener,"I know, Christmas was the best when we were children. Now that were adults it's not as exciting."
hit:3048_conv:6097,utterance,speaker,"i know its not that exciting , but sometimes i just dwell on the past , and it brings a smile to my face"
hit:3048_conv:6097,utterance,listener,"Yeah, I used to love waking up in the morning and run downstairs to open my presents."
hit:994_conv:1989,situation,none,"Seeing pictures from my summer vacation a month ago with my long distance girlfriend, makes me feel both happy and sad"
hit:994_conv:1989,utterance,speaker,"Seeing pictures from my summer vacation a month ago with my long distance girlfriend, makes me feel both happy and sad"
hit:994_conv:1989,utterance,listener,I bet you had a wonderful time together
hit:994_conv:1989,utterance,speaker,"We really did. We did a lot of physical activity, hiking, and we did have one or two fights, but I miss that time"
hit:994_conv:1989,utterance,listener,how fun! Where did you guys go?
hit:994_conv:1989,utterance,speaker,We went to Colorado and hiked the base of the rocky mountains
hit:1193_conv:2387,situation,none,I often think back to my younger days when I enjoyed playing baseball as a kid.  Watching the All-Star game brought back such vivid memories of my youth.
hit:1193_conv:2387,utterance,speaker,Watching the MLB All-star game a couple weeks ago brought back fond memories of when I used to play baseball.
hit:1193_conv:2387,utterance,listener,what position did you play
hit:1193_conv:2387,utterance,speaker,"Primarily catcher, pitcher and 3rd base."
hit:1193_conv:2387,utterance,listener,wow thats awesome
hit:2075_conv:4150,situation,none,I miss my college days so much.
hit:2075_conv:4150,utterance,speaker,I miss my college days so much
hit:2075_conv:4150,utterance,listener,I do as well! What do you miss most?
hit:2075_conv:4150,utterance,speaker,I miss the fun I had on the parties and events.
hit:2075_conv:4150,utterance,listener,There's really nothing like college parties. Those were the days.
hit:3192_conv:6385,situation,none,"Passed by my old classroom. Looking in, it made me miss the time I suffered in the back through lecture."
hit:3192_conv:6385,utterance,speaker,"Passed by my old classroom. Looking in, it made me miss the time I suffered in the back through lecture"
hit:3192_conv:6385,utterance,listener,Lectures can be boring
hit:3192_conv:6385,utterance,speaker,"Yea, it can be, but classmates are kinda make it worth it sometimes."
hit:3192_conv:6385,utterance,listener,I do miss some of my class
hit:6239_conv:12479,situation,none,I remember when my mom used to make me brownies.  Those were the days.
hit:6239_conv:12479,utterance,speaker,I remember when my mom used to make me brownies.
hit:6239_conv:12479,utterance,listener,That should be delicious.
hit:6239_conv:12479,utterance,speaker,I miss those times.  Those were the days.
hit:6239_conv:12479,utterance,listener,I understand. I have sometimes the same feeling.
hit:8357_conv:16714,situation,none,I found some old pictures from when I was a kid.
hit:8357_conv:16714,utterance,speaker,I found some old pictures from when I was a kid.
hit:8357_conv:16714,utterance,listener,what did you do with them?
hit:8357_conv:16714,utterance,speaker,Looked through them and reminisced.
hit:8357_conv:16714,utterance,listener,ah thats always nice to do every once in a while.
hit:8357_conv:16714,utterance,speaker,"Yeah, It was a nice little find.  Every once in a while you come acorss something you forgot."
hit:2165_conv:4331,situation,none,I often think back to my childhood and happy memories.
hit:2165_conv:4331,utterance,speaker,I like to look back at times of my childhood.
hit:2165_conv:4331,utterance,listener,Me too. I hope you have nice memories.
hit:2165_conv:4331,utterance,speaker,"They mostly are, at least the one's I chose to bring up.\"
hit:2165_conv:4331,utterance,listener,Well thats good. Some people aren't so lucky
hit:5670_conv:11341,situation,none,I love telling my kids stories about when I was younger. As if they don't know the differences between our generations
hit:5670_conv:11341,utterance,speaker,I love telling stories about my younger days to my children.
hit:5670_conv:11341,utterance,listener,"That's always fun, the kids always love it so much"
hit:5670_conv:11341,utterance,speaker,Sometimes I think they wish I'd shut up lol. I love it though
hit:5670_conv:11341,utterance,listener,Probably so but they'll remember it in the future and have fond memories.
hit:5670_conv:11341,utterance,speaker,They will do it to their kids to. and their children will roll their eyes lol
hit:8372_conv:16745,situation,none,I think about the past this time of the year. It makes me think of my parents
hit:8372_conv:16745,utterance,speaker,I think about the past this time of the year. It makes me miss my parents
hit:8372_conv:16745,utterance,listener,How come? Do you not live with them anymore?
hit:8372_conv:16745,utterance,speaker,No they passed away a few years ago
hit:8372_conv:16745,utterance,listener,Oh I'm so sorry to hear that.
hit:5049_conv:10098,situation,none,i was looking thru some old photo albums
hit:5049_conv:10098,utterance,speaker,i was looking thru some old photo albums. it's so crazy to see how everyone has changed
hit:5049_conv:10098,utterance,listener,How have they changed the most?
hit:5049_conv:10098,utterance,speaker,the kids have grown so much
hit:5049_conv:10098,utterance,listener,What do they do now?
hit:5049_conv:10098,utterance,speaker,go to school. they are just older
hit:4060_conv:8121,situation,none,Today I went to the beach with my family and it reminded me of building castles in the sand as a kid.
hit:4060_conv:8121,utterance,speaker,Today I went to the beach with my family and it reminded me of building castles in the sand as a kid.
hit:4060_conv:8121,utterance,listener,"It's always good to go to places that make you feel younger again, it brings back good memories."
hit:4060_conv:8121,utterance,speaker,"It does, I really reconnecting with my past as it makes me appreciate it more."
hit:4060_conv:8121,utterance,listener,"Thats great, never lose touch with your childhood."
hit:6011_conv:12022,situation,none,A moment ago I was thinking about my entire Pokemon collection I had as a child
hit:6011_conv:12022,utterance,speaker,A moment ago I was thinking about my entire Pokemon collection I had as a child
hit:6011_conv:12022,utterance,listener,it's a rose plant. I'm waiting for the blossom of the first flower in that plant.
hit:6011_conv:12022,utterance,speaker,I am sure it will look beautiful
hit:7811_conv:15622,situation,none,My grandparents always gave me toys that i keep to this day.
hit:7811_conv:15622,utterance,speaker,My grandparents always gave me toys that I keep to this day.
hit:7811_conv:15622,utterance,listener,So what do you have for example ?
hit:7811_conv:15622,utterance,speaker,Bears and trucks and things in between.
hit:7811_conv:15622,utterance,listener,"Oh, that must be pleasant to remember the good days with."
hit:9435_conv:18871,situation,none,I looked through an old photo album
hit:9435_conv:18871,utterance,speaker,I spent hours yesterday going through old photos from my childhood.
hit:9435_conv:18871,utterance,listener,did it bring a lot of memories?
hit:9435_conv:18871,utterance,speaker,"Yes, it did. I felt so nostalgic because I remembered those wonderful days,"
hit:9435_conv:18871,utterance,listener,yeah there's nothing like the good old days
hit:6650_conv:13301,situation,none,I miss the old days when people would just talk and not check their phones every few minutes
hit:6650_conv:13301,utterance,speaker,i miss the olden days when people would just chat not check their phones every few minutes in between a conversation
hit:6650_conv:13301,utterance,listener,I hear ya. I hate it when people check their phones when I'm trying to talk to them.
hit:6650_conv:13301,utterance,speaker,"it's just like a disease , there is no cure"
hit:6650_conv:13301,utterance,listener,I know what you mean.
hit:11049_conv:22099,situation,none,About a month ago i found an old family photo album that i hadn't seen in a while.
hit:11049_conv:22099,utterance,speaker,About a month ago i found an old family photo album that i hadn't seen in a while
hit:11049_conv:22099,utterance,listener,That's really nice. Did it make you recall any memories you had forgotten about?
hit:11049_conv:22099,utterance,speaker,It did actually. A ton. It made me miss a lot of them.
hit:11049_conv:22099,utterance,listener,I'm glad you have something to remind you of them!
hit:2178_conv:4356,situation,none,I remember when I was young I only watched PBS
hit:2178_conv:4356,utterance,speaker,When I was young I loved the PBS channel.
hit:2178_conv:4356,utterance,listener,"That's very vague, did you like the shows? Or the program itself?"
hit:2178_conv:4356,utterance,speaker,I liked the kids learning shows. When I got older I applied to work at out local station.
hit:2178_conv:4356,utterance,listener,That's so cool! I liked the shows on that channel as well.
hit:2178_conv:4356,utterance,speaker,I got to temp as a reception for a few months. I met a lot of people from TV
hit:11670_conv:23340,situation,none,I saw a movie recently that I haven't watched since I was 8
hit:11670_conv:23340,utterance,speaker,I saw a movie recently that I haven't watched since I was 8
hit:11670_conv:23340,utterance,listener,What movie was it?
hit:11670_conv:23340,utterance,speaker,It was called Little Nemo: Adventures in Slumberland. Have you heard of it or seen it?
hit:11670_conv:23340,utterance,listener,"I haven't, but I will check it out!"
hit:11670_conv:23340,utterance,speaker,"It's a bit odd, I will admit! But I can see why I liked it when I was younger. I was a weird kid. Haha!"
hit:3732_conv:7464,situation,none,every time i see holloween commercials it takes me back
hit:3732_conv:7464,utterance,speaker,"i love seeing halloween commercials before october hits , it makes me feel like a kid again"
hit:3732_conv:7464,utterance,listener,"Ohh, I love Halloween! It is my favorite time of the year. I can't wait!"
hit:3732_conv:7464,utterance,speaker,"me too , just seeing the m and ms , or cereal halloween commercials makes me smile"
hit:3732_conv:7464,utterance,listener,"Hah, I used to eat Count Chocula cereal. I know exactly what you are talking about!"
hit:2922_conv:5845,situation,none,I remember the good days of Halo 3. It was one of the best moments of my life as a kid.
hit:2922_conv:5845,utterance,speaker,I remember the good days of Halo 3. It was one of the best moments of my life as a kid.
hit:2922_conv:5845,utterance,listener,I couldn't get into that game.
hit:2922_conv:5845,utterance,speaker,"Because you are n00b? Jk, not everyone liked that game haha"
hit:2922_conv:5845,utterance,listener,I tried to play it. I couldnt get into battlefield either. Maps too huge?
hit:6098_conv:12196,situation,none,"I loved playing Pokemon as a kid, what a great series, I played for so many hours"
hit:6098_conv:12196,utterance,speaker,"I loved playing Pokemon as a kid, what a great series, I played for so many hours"
hit:6098_conv:12196,utterance,listener,My son really liked Pokemon too! He liked playing the card game and watching the show.
hit:6098_conv:12196,utterance,speaker,"I enjoyed that as well, it was so fun!"
hit:6098_conv:12196,utterance,listener,"Yes, and I know there are still some fans around now too. Of course, they are more popular ones."
hit:6559_conv:13118,situation,none,I saw an ad for Disneyland the other day. I haven't been since I was a kid!
hit:6559_conv:13118,utterance,speaker,I saw an ad for Disneyland the other day
hit:6559_conv:13118,utterance,listener,Oh really what was the ad about ?
hit:6559_conv:13118,utterance,speaker,I think they run an ad every year as it was a 'summer' themed ad about all the summer attractions. I really want to go as I've only been once when I was a kid!
hit:6559_conv:13118,utterance,listener,That would be so fun i have always wanted to go but havent had the time !
hit:10488_conv:20977,situation,none,I was looking through some old photo albums.  They brought up so many memories.
hit:10488_conv:20977,utterance,speaker,The other day I was looking through some old photo albums.
hit:10488_conv:20977,utterance,listener,"Wow, that must of been a trip. How did it make you feel?"
hit:10488_conv:20977,utterance,speaker,It brought back lots of good memories :)
hit:10488_conv:20977,utterance,listener,"Awesome, I've gone through old albums like that before as well, and it always makes me feel good."
hit:8458_conv:16917,situation,none,I was in my home town over the holidays and I rode in front of the grocery store I used to work at. I am glad to see it was still up and running.
hit:8458_conv:16917,utterance,speaker,Last time I was in my hometown I drove in front the grocery store I used to work at. It was so cool to see it was still up and running.
hit:8458_conv:16917,utterance,listener,Awesome! Have they upgraded it any or does it look the same?
hit:8458_conv:16917,utterance,speaker,It looks exactly the same. It really brought me back thinking about those days.
hit:8458_conv:16917,utterance,listener,"Oh wow, I bet it felt very nostalgic. Almost like being in a time machine."
hit:7692_conv:15384,situation,none,I was looking at pictures and I cam across an old camping trip.  It really made me want to go back.
hit:7692_conv:15384,utterance,speaker,I was going through pictures the other day and came across some pics of my last hiking/camping trip.
hit:7692_conv:15384,utterance,listener,Do you still talk to the people you went with.
hit:7692_conv:15384,utterance,speaker,"Oh yeah, it made me want to go back really bad, I'll probably see if they want to do another one!"
hit:7692_conv:15384,utterance,listener,Where did you guys hike? Did you stay over night
hit:12346_conv:24693,situation,none,I enjoy working on and driving my old truck.
hit:12346_conv:24693,utterance,speaker,I have an old truck that when I drive it brings back memories from the past.
hit:12346_conv:24693,utterance,listener,What kind of memories
hit:12346_conv:24693,utterance,speaker,"Of good times, my teenage years, old friends."
hit:12346_conv:24693,utterance,listener,Those were good years for sure
hit:4490_conv:8981,situation,none,"I was looking at some old photos, and I was thinking of the good old days."
hit:4490_conv:8981,utterance,speaker,I was looking through an old photo album and remembering the good times I had with friends.
hit:4490_conv:8981,utterance,listener,Sometimes it is nice to look back.
hit:4490_conv:8981,utterance,speaker,It's amazing how looking at a photo can make you remember those precious moments.
hit:4490_conv:8981,utterance,listener,"Yes, I would say it is bittersweet."
hit:4876_conv:9752,situation,none,I was recently looking through an old photo album and it made me feel strange. It made me miss the past.
hit:4876_conv:9752,utterance,speaker,I was recently looking through an old photo album and it made me feel strange.
hit:4876_conv:9752,utterance,listener,What made you feel strange?
hit:4876_conv:9752,utterance,speaker,It made me miss the past.
hit:4876_conv:9752,utterance,listener,"I am sorry, we all have our moments of wanting to go back in time, I know I do."
hit:1279_conv:2558,situation,none,"Watched an old Tv show I watched as a kid--a cartoon. Reminded me of the time I used to spend with my brother after school, when there was nothing we had to care or worry about"
hit:1279_conv:2558,utterance,speaker,"Watched an old Tv show I watched as a kid--a cartoon. Reminded me of the time I used to spend with my brother after school, when there was nothing we had to care or worry about"
hit:1279_conv:2558,utterance,listener,Sounds like the good old days seemed more relaxing and care free.
hit:1279_conv:2558,utterance,speaker,"Yeah. It was the show Dragon Ball Z, some kids cartoon. We're not that close anymore, but I wish we could go back to those days for a moment, sometimes."
hit:1279_conv:2558,utterance,listener,Oh man! I grew up on that cartoon too!
hit:1880_conv:3761,situation,none,I was digging through my parents attic yesterday and found my old Nintendo system!  That sure brought back some good memories!
hit:1880_conv:3761,utterance,speaker,I was digging through my parents attic yesterday and found my old Nintendo system! That sure brought back some good memories!
hit:1880_conv:3761,utterance,listener,Really
hit:1880_conv:3761,utterance,speaker,I was so happy just seeing it and remembered all the good times I had playing it with my friends growing up.
hit:1880_conv:3761,utterance,listener,"Which system was it? My message got cut short, but I love nintendo, the switch is amazing!"
hit:5386_conv:10773,situation,none,When I last visited my parents I drove in front of my old highschool. It was cool to see the football stadium hasnt changed.
hit:5386_conv:10773,utterance,speaker,Last time I visited my parents I passed in front of my old highschool. It was cool to see the old football stadium still there.
hit:5386_conv:10773,utterance,listener,Old memories are the best. Do you plan to go back again soon?
hit:5386_conv:10773,utterance,speaker,I wont be back until Christmas. Maybe then Ill pass by my old friends house to see if it looks the same.
hit:5386_conv:10773,utterance,listener,"That sounds good, hope you have a great time"
hit:6753_conv:13506,situation,none,Going through my old case of CD's and coming across some I made in middle school. I really used to love pop punk.
hit:6753_conv:13506,utterance,speaker,Just found some of my long lost CD's.
hit:6753_conv:13506,utterance,listener,"thats awesome , i have not purchased cds in ages lol"
hit:6753_conv:13506,utterance,speaker,"I burned these old ones, had my favorite pop punk songs ont hem."
hit:6753_conv:13506,utterance,listener,"i bet that brought back a lot of wonderful memories , from the good old days"
hit:6753_conv:13506,utterance,speaker,Truly the best days to be fair.
hit:8457_conv:16914,situation,none,Today I found a necklace that an ex gave me. It was my name written on a piece of rice inside of a tiny bottle. it 16 years old
hit:8457_conv:16914,utterance,speaker,I found a necklace today that I got 16  years ago
hit:8457_conv:16914,utterance,listener,Oh wow! Have you been looking for it for a long time?
hit:8457_conv:16914,utterance,speaker,I hadn't a guy had given it to me. I thought I lost it
hit:8457_conv:16914,utterance,listener,Well I'm glad you found it! I know you had to be happy about that!
hit:8457_conv:16914,utterance,speaker,It just made me think about when I was 18. Those times have come and gone
